,averageOccupancy,averageSpeed,dataRegion,month,paxKms,routeLength,routeUid,vehicleKms,vehicleTrips,vehicleUid,year,Unnamed: 11,Unnamed: 12,CURRENT PLATE,Euro Class
11702,15.8630631,22.21087975,Bay of Plenty,8,167.3579788,10.55016788,Bay of Plenty-902b,10.55016788,1,GPN807,2022,,,GPN807,EURO V
11703,12.41661479,28.84037269,Bay of Plenty,8,200.8343034,16.17464235,Bay of Plenty-712b,16.17464235,1,GPN807,2022,,,GPN807,EURO V
11704,5.419517312,16.24059428,Bay of Plenty,8,58.3840673,10.77292754,Bay of Plenty-802c,10.77292754,1,GPN807,2022,,,GPN807,EURO V
11705,7.13619007,22.91264584,Bay of Plenty,8,1409.311286,12.34299458,Bay of Plenty-55,197.4879133,21,GPN807,2022,,,GPN807,EURO V
11706,1.10767552,28.48834936,Bay of Plenty,8,79.86258989,18.02481604,Bay of Plenty-21,72.09926416,4,GPN807,2022,,,GPN807,EURO V
11707,10.53074708,43.84045585,Bay of Plenty,8,1544.808327,24.44917274,Bay of Plenty-20,146.6950364,7,GPN807,2022,,,GPN807,EURO V
11708,1.791688826,41.32794118,Bay of Plenty,8,24.66170158,13.76450041,Bay of Plenty-52x,13.76450041,1,GPN807,2022,,,GPN807,EURO V
11709,3.790247361,29.75141934,Bay of Plenty,5,830.7039248,11.53519943,Bay of Plenty-60,219.1687892,23,GPN807,2022,,,GPN807,EURO V
11710,5.069364215,24.78995525,Bay of Plenty,5,1333.875023,15.47792451,Bay of Plenty-5,263.1247167,21,GPN807,2022,,,GPN807,EURO V
11711,3.964553034,33.73607119,Bay of Plenty,5,436.2799919,22.009038,Bay of Plenty-CT,110.04519,7,GPN807,2022,,,GPN807,EURO V
11712,11.20464885,26.68975767,Bay of Plenty,5,982.709433,21.92637731,Bay of Plenty-2W,87.70550922,4,GPN807,2022,,,GPN807,EURO V
11713,1.70306809,32.36175419,Bay of Plenty,5,138.2755819,6.245541963,Bay of Plenty-70,81.19204552,17,GPN807,2022,,,GPN807,EURO V
11714,12.2048466,27.03786517,Bay of Plenty,5,1487.993422,24.38364807,Bay of Plenty-2B,121.9182404,5,GPN807,2022,,,GPN807,EURO V
11715,5.597620845,28.67991479,Bay of Plenty,5,177.3513199,7.9208348,Bay of Plenty-72a,31.6833392,6,GPN807,2022,,,GPN807,EURO V
11716,2.450930618,13.46839528,Bay of Plenty,5,27.34336813,11.15632076,Bay of Plenty-803b,11.15632076,1,GPN807,2022,,,GPN807,EURO V
11717,2.56250617,26.55793711,Bay of Plenty,5,782.7634225,10.53337645,Bay of Plenty-62,305.4679172,31,GPN807,2022,,,GPN807,EURO V
11718,4.971057516,27.26981222,Bay of Plenty,5,529.8129046,15.22564516,Bay of Plenty-40,106.5795161,8,GPN807,2022,,,GPN807,EURO V
11719,2.14304369,24.19595316,Bay of Plenty,5,97.98773752,15.24121012,Bay of Plenty-22,45.72363037,3,GPN807,2022,,,GPN807,EURO V
11720,2.269017094,28.39093396,Bay of Plenty,5,160.7445829,8.855408325,Bay of Plenty-72b,70.8432666,11,GPN807,2022,,,GPN807,EURO V
11721,1.699887551,23.73930728,Bay of Plenty,5,161.3493548,9.491766362,Bay of Plenty-59,94.91766362,10,GPN807,2022,,,GPN807,EURO V
11722,6.922992839,23.30497283,Bay of Plenty,5,777.9284715,11.23688107,Bay of Plenty-1,112.3688107,16,GPN807,2022,,,GPN807,EURO V
11723,1.819392445,30.15785248,Bay of Plenty,5,208.7307028,10.42959065,Bay of Plenty-71,114.7254971,16,GPN807,2022,,,GPN807,EURO V
11724,10.57892596,33.15969141,Bay of Plenty,5,174.2276471,16.4693134,Bay of Plenty-712b,16.4693134,1,GPN807,2022,,,GPN807,EURO V
11725,25.31213032,18.81303381,Bay of Plenty,5,232.4110616,9.181805666,Bay of Plenty-802c,9.181805666,1,GPN807,2022,,,GPN807,EURO V
11726,3.448467292,27.14228281,Bay of Plenty,5,511.4420358,13.48272336,Bay of Plenty-55,148.309957,13,GPN807,2022,,,GPN807,EURO V
11727,2.931245861,30.15849882,Bay of Plenty,5,158.6324326,18.03925022,Bay of Plenty-21,54.11775066,3,GPN807,2022,,,GPN807,EURO V
11728,12.09131206,18.79301973,Bay of Plenty,5,265.1043106,21.92518969,Bay of Plenty-901b,21.92518969,1,GPN807,2022,,,GPN807,EURO V
11729,0.532534865,30.67373106,Bay of Plenty,5,46.17766041,10.8391167,Bay of Plenty-51,86.7129336,9,GPN807,2022,,,GPN807,EURO V
11730,3.578038679,42.39416969,Bay of Plenty,5,175.3681579,24.50618532,Bay of Plenty-20,49.01237063,2,GPN807,2022,,,GPN807,EURO V
11731,3.553165748,39.15621652,Bay of Plenty,5,135.1479056,12.67863789,Bay of Plenty-52x,38.03591366,3,GPN807,2022,,,GPN807,EURO V
11732,4.072698912,26.7505802,Bay of Plenty,11,580.5667715,10.96545151,Bay of Plenty-60,142.5508696,16,GPN807,2022,,,GPN807,EURO V
11733,11.82197409,22.82163596,Bay of Plenty,11,302.9218393,25.62362571,Bay of Plenty-901a,25.62362571,2,GPN807,2022,,,GPN807,EURO V
11734,7.943537251,20.29447034,Bay of Plenty,11,1656.834553,13.9050946,Bay of Plenty-5,208.5764189,18,GPN807,2022,,,GPN807,EURO V
11735,5.452251637,15.26172543,Bay of Plenty,11,530.6997835,10.81509925,Bay of Plenty-CT,97.33589328,10,GPN807,2022,,,GPN807,EURO V
11736,13.20562582,25.80625601,Bay of Plenty,11,888.7934124,22.43471645,Bay of Plenty-2W,67.30414936,3,GPN807,2022,,,GPN807,EURO V
11737,0.658962344,72.0651317,Bay of Plenty,11,96.66488577,18.3365724,Bay of Plenty-70,146.6925792,9,GPN807,2022,,,GPN807,EURO V
11738,10.87444087,18.99379148,Bay of Plenty,11,101.7817039,9.359718357,Bay of Plenty-902a,9.359718357,2,GPN807,2022,,,GPN807,EURO V
11739,9.201557637,27.02120523,Bay of Plenty,11,1567.173942,24.33087968,Bay of Plenty-2B,170.3161577,9,GPN807,2022,,,GPN807,EURO V
11740,1.442166948,29.4055439,Bay of Plenty,11,60.98463363,8.457361154,Bay of Plenty-72a,42.28680577,6,GPN807,2022,,,GPN807,EURO V
11741,10.52162045,12.24621075,Bay of Plenty,11,110.9183591,10.54194642,Bay of Plenty-20S,10.54194642,1,GPN807,2022,,,GPN807,EURO V
11742,12.94871726,22.40880638,Bay of Plenty,11,136.3776901,10.532139,Bay of Plenty-803b,10.532139,1,GPN807,2022,,,GPN807,EURO V
11743,5.104560431,33.70756632,Bay of Plenty,11,700.8671396,13.73021535,Bay of Plenty-62,137.3021535,12,GPN807,2022,,,GPN807,EURO V
11744,4.417114614,24.90514957,Bay of Plenty,11,919.1243607,14.86303748,Bay of Plenty-40,208.0825247,18,GPN807,2022,,,GPN807,EURO V
11745,1.260760521,31.33301714,Bay of Plenty,11,81.42096061,10.76347163,Bay of Plenty-22,64.58082978,7,GPN807,2022,,,GPN807,EURO V
11746,3.642968195,32.10301755,Bay of Plenty,11,202.421429,9.260828813,Bay of Plenty-72b,55.56497288,8,GPN807,2022,,,GPN807,EURO V
11747,3.448098166,24.29487589,Bay of Plenty,11,280.9357487,10.18444571,Bay of Plenty-59,81.47556571,10,GPN807,2022,,,GPN807,EURO V
11748,4.684143477,24.62754494,Bay of Plenty,11,765.663013,11.67560633,Bay of Plenty-1,163.4584886,17,GPN807,2022,,,GPN807,EURO V
11749,3.189240967,31.19405054,Bay of Plenty,11,602.2455832,10.49092505,Bay of Plenty-71,188.8366509,20,GPN807,2022,,,GPN807,EURO V
11750,27.07430289,12.11276644,Bay of Plenty,11,170.4401522,6.295273893,Bay of Plenty-802c,6.295273893,2,GPN807,2022,,,GPN807,EURO V
11751,4.162424772,25.79315193,Bay of Plenty,11,1200.009542,14.41478954,Bay of Plenty-55,288.2957909,23,GPN807,2022,,,GPN807,EURO V
11752,2.470314503,18.35416101,Bay of Plenty,11,59.11903954,11.96589331,Bay of Plenty-21,23.93178661,2,GPN807,2022,,,GPN807,EURO V
11753,1.5,1.670536806,Bay of Plenty,11,1.148494054,0.765662703,Bay of Plenty-20,0.765662703,1,GPN807,2022,,,GPN807,EURO V
11754,3.554870492,37.66124998,Bay of Plenty,11,517.8214394,14.56653458,Bay of Plenty-52x,145.6653458,12,GPN807,2022,,,GPN807,EURO V
11755,1.309933096,29.83273159,Bay of Plenty,7,118.419869,11.30018295,Bay of Plenty-60,90.40146359,9,GPN807,2022,,,GPN807,EURO V
11756,3.580859081,25.0550802,Bay of Plenty,7,989.0740284,15.34507667,Bay of Plenty-5,276.21138,20,GPN807,2022,,,GPN807,EURO V
11757,3.10348337,32.76960662,Bay of Plenty,7,1393.00653,23.62382021,Bay of Plenty-CT,448.852584,22,GPN807,2022,,,GPN807,EURO V
11758,5.783516841,28.17851611,Bay of Plenty,7,743.2379459,21.41828137,Bay of Plenty-2W,128.5096882,8,GPN807,2022,,,GPN807,EURO V
11759,3.348891659,24.25610417,Bay of Plenty,7,34.34268912,10.25494182,Bay of Plenty-70,10.25494182,1,GPN807,2022,,,GPN807,EURO V
11760,3.315790867,29.75276607,Bay of Plenty,7,405.0018686,24.42867388,Bay of Plenty-2B,122.1433694,6,GPN807,2022,,,GPN807,EURO V
11761,1.740072921,36.05903249,Bay of Plenty,7,31.58182416,9.074856511,Bay of Plenty-72a,18.14971302,3,GPN807,2022,,,GPN807,EURO V
11762,6.090091298,33.28608218,Bay of Plenty,7,1073.490024,25.18118534,Bay of Plenty-20S,176.2682974,8,GPN807,2022,,,GPN807,EURO V
11763,2.680642786,24.6106457,Bay of Plenty,7,815.0700568,9.808312623,Bay of Plenty-62,304.0576913,34,GPN807,2022,,,GPN807,EURO V
11764,3.251699468,26.68537864,Bay of Plenty,7,489.5915984,15.05648364,Bay of Plenty-40,150.5648364,13,GPN807,2022,,,GPN807,EURO V
11765,2.83814125,25.58769341,Bay of Plenty,7,508.4311078,11.19639279,Bay of Plenty-22,179.1422847,18,GPN807,2022,,,GPN807,EURO V
11766,0.898106415,26.25994583,Bay of Plenty,7,54.4337034,8.658487696,Bay of Plenty-72b,60.60941387,9,GPN807,2022,,,GPN807,EURO V
11767,2.329405135,22.0862321,Bay of Plenty,7,232.2295737,9.063163427,Bay of Plenty-59,99.69479769,13,GPN807,2022,,,GPN807,EURO V
11768,7.935655053,19.03883089,Bay of Plenty,7,98.91909623,12.46514567,Bay of Plenty-712a,12.46514567,1,GPN807,2022,,,GPN807,EURO V
11769,2.748911719,24.49869132,Bay of Plenty,7,375.3159754,11.37771398,Bay of Plenty-1,136.5325677,16,GPN807,2022,,,GPN807,EURO V
11770,3.02328953,27.26287199,Bay of Plenty,7,276.0960153,11.41538102,Bay of Plenty-71,91.32304815,9,GPN807,2022,,,GPN807,EURO V
11771,4.205279097,23.9130645,Bay of Plenty,7,872.1441625,12.9620434,Bay of Plenty-55,207.3926944,20,GPN807,2022,,,GPN807,EURO V
11772,1.227332849,30.98005645,Bay of Plenty,7,221.113382,18.01576338,Bay of Plenty-21,180.1576338,12,GPN807,2022,,,GPN807,EURO V
11773,3.522265648,41.71453818,Bay of Plenty,7,1246.861631,23.59961373,Bay of Plenty-20,353.9942059,18,GPN807,2022,,,GPN807,EURO V
11774,0.651789647,41.10635415,Bay of Plenty,7,27.70811317,14.17027375,Bay of Plenty-52x,42.51082125,3,GPN807,2022,,,GPN807,EURO V
11775,1.204492077,30.25783864,Bay of Plenty,1,355.4026795,11.34862909,Bay of Plenty-60,295.0643564,29,GPN807,2022,,,GPN807,EURO V
11776,4.303639185,24.48232465,Bay of Plenty,1,1378.441915,15.25222918,Bay of Plenty-5,320.2968129,24,GPN807,2022,,,GPN807,EURO V
11777,2.203067789,30.73252655,Bay of Plenty,1,584.5270795,22.11034549,Bay of Plenty-CT,265.3241459,14,GPN807,2022,,,GPN807,EURO V
11778,6.247516957,26.70330118,Bay of Plenty,1,547.9416561,21.92637731,Bay of Plenty-2W,87.70550922,6,GPN807,2022,,,GPN807,EURO V
11779,0.853345818,33.4284747,Bay of Plenty,1,12.31374453,7.214979124,Bay of Plenty-70,14.42995825,3,GPN807,2022,,,GPN807,EURO V
11780,4.245454075,28.50396696,Bay of Plenty,1,1444.315208,24.30019739,Bay of Plenty-2B,340.2027634,17,GPN807,2022,,,GPN807,EURO V
11781,1.852543546,29.44414737,Bay of Plenty,1,132.8057344,8.96103999,Bay of Plenty-72a,71.68831992,9,GPN807,2022,,,GPN807,EURO V
11782,2.39956462,25.75503852,Bay of Plenty,1,460.0388782,10.65098028,Bay of Plenty-62,191.7176451,22,GPN807,2022,,,GPN807,EURO V
11783,3.127684016,26.92578557,Bay of Plenty,1,725.6789851,15.46786656,Bay of Plenty-40,232.0179984,20,GPN807,2022,,,GPN807,EURO V
11784,0.535401501,23.03676127,Bay of Plenty,1,9.531376633,8.901148592,Bay of Plenty-22,17.80229718,2,GPN807,2022,,,GPN807,EURO V
11785,2.346798969,28.21370375,Bay of Plenty,1,290.9460838,8.855408325,Bay of Plenty-72b,123.9757166,19,GPN807,2022,,,GPN807,EURO V
11786,1.702985256,22.2898623,Bay of Plenty,1,80.82169085,9.491766362,Bay of Plenty-59,47.45883181,6,GPN807,2022,,,GPN807,EURO V
11787,2.746541398,23.000867,Bay of Plenty,1,555.0786295,11.22783063,Bay of Plenty-1,202.1009514,25,GPN807,2022,,,GPN807,EURO V
11788,1.838592327,27.80793467,Bay of Plenty,1,225.7419172,11.161796,Bay of Plenty-71,122.779756,12,GPN807,2022,,,GPN807,EURO V
11789,3.75539113,23.32044987,Bay of Plenty,1,790.605074,13.15783508,Bay of Plenty-55,210.5253612,22,GPN807,2022,,,GPN807,EURO V
11790,3.958804755,29.44082262,Bay of Plenty,1,142.7095738,18.02432585,Bay of Plenty-21,36.0486517,2,GPN807,2022,,,GPN807,EURO V
11791,0.488896634,40.12839078,Bay of Plenty,1,71.88594914,24.50618532,Bay of Plenty-20,147.0371119,6,GPN807,2022,,,GPN807,EURO V
11792,1.661209188,40.42043058,Bay of Plenty,1,288.0783838,12.38677679,Bay of Plenty-52x,173.4148751,16,GPN807,2022,,,GPN807,EURO V
11793,3.578586566,31.31539767,Bay of Plenty,4,80.09524679,11.19090531,Bay of Plenty-60,22.38181062,3,GPN807,2022,,,GPN807,EURO V
11794,7.701192661,23.50516927,Bay of Plenty,4,1667.17428,15.4630435,Bay of Plenty-5,216.482609,16,GPN807,2022,,,GPN807,EURO V
11795,4.135737994,31.69968676,Bay of Plenty,4,748.007456,22.60804049,Bay of Plenty-CT,180.8643239,10,GPN807,2022,,,GPN807,EURO V
11796,10.11589189,23.87846352,Bay of Plenty,4,1126.504383,22.27197355,Bay of Plenty-2W,111.3598678,6,GPN807,2022,,,GPN807,EURO V
11797,7.175146242,28.4479136,Bay of Plenty,4,880.7689128,24.55054944,Bay of Plenty-2B,122.7527472,6,GPN807,2022,,,GPN807,EURO V
11798,1.225421818,27.02386929,Bay of Plenty,4,43.92421568,8.96103999,Bay of Plenty-72a,35.84415996,4,GPN807,2022,,,GPN807,EURO V
11799,2.489573693,27.0404148,Bay of Plenty,4,363.5605683,10.43094731,Bay of Plenty-62,146.0332624,15,GPN807,2022,,,GPN807,EURO V
11800,5.170816378,22.56654029,Bay of Plenty,4,283.4208171,18.27053966,Bay of Plenty-40,54.81161897,5,GPN807,2022,,,GPN807,EURO V
11801,4.340369734,24.86899142,Bay of Plenty,4,551.2167543,12.69976495,Bay of Plenty-22,126.9976495,10,GPN807,2022,,,GPN807,EURO V
11802,2.049529649,30.3857801,Bay of Plenty,4,58.31507624,9.48430229,Bay of Plenty-72b,28.45290687,4,GPN807,2022,,,GPN807,EURO V
11803,6.107584861,19.87821973,Bay of Plenty,4,413.5962932,9.674066933,Bay of Plenty-59,67.71846853,7,GPN807,2022,,,GPN807,EURO V
11804,5.734492749,22.12863824,Bay of Plenty,4,461.233585,11.4902076,Bay of Plenty-1,80.43145317,8,GPN807,2022,,,GPN807,EURO V
11805,1.732073647,28.47141285,Bay of Plenty,4,281.6958619,10.84233581,Bay of Plenty-71,162.6350372,17,GPN807,2022,,,GPN807,EURO V
11806,3.581066562,26.22494508,Bay of Plenty,4,508.7751613,14.207364,Bay of Plenty-55,142.07364,13,GPN807,2022,,,GPN807,EURO V
11807,9.495668099,30.08730632,Bay of Plenty,4,171.5781666,18.06909896,Bay of Plenty-21,18.06909896,3,GPN807,2022,,,GPN807,EURO V
11808,0.326730566,31.99938024,Bay of Plenty,4,19.06617444,11.67088507,Bay of Plenty-51,58.35442535,5,GPN807,2022,,,GPN807,EURO V
11809,3.711719293,39.28086319,Bay of Plenty,4,454.1655601,24.47197777,Bay of Plenty-20,122.3598889,8,GPN807,2022,,,GPN807,EURO V
11810,7.738392226,29.20092731,Bay of Plenty,4,218.1848788,14.0975588,Bay of Plenty-52x,28.19511759,3,GPN807,2022,,,GPN807,EURO V
11811,0.149032977,22.58580561,Bay of Plenty,4,1.833551263,12.30299022,Bay of Plenty-903d,12.30299022,1,GPN807,2022,,,GPN807,EURO V
11812,4.35077273,30.49143681,Bay of Plenty,12,294.9871669,11.30018295,Bay of Plenty-60,67.80109769,8,GPN807,2022,,,GPN807,EURO V
11813,10.59167761,19.636472,Bay of Plenty,12,1425.609158,14.95523405,Bay of Plenty-5,134.5971064,11,GPN807,2022,,,GPN807,EURO V
11814,3.710041787,24.5065777,Bay of Plenty,12,1057.631871,17.81704782,Bay of Plenty-CT,285.0727651,18,GPN807,2022,,,GPN807,EURO V
11815,13.12939358,25.90184039,Bay of Plenty,12,1687.341059,21.41938301,Bay of Plenty-2W,128.5162981,9,GPN807,2022,,,GPN807,EURO V
11816,4.422693425,30.53433256,Bay of Plenty,12,84.28995823,6.352837523,Bay of Plenty-70,19.05851257,3,GPN807,2022,,,GPN807,EURO V
11817,12.56735008,27.39271084,Bay of Plenty,12,2437.699315,24.24635364,Bay of Plenty-2B,193.9708291,10,GPN807,2022,,,GPN807,EURO V
11818,3.937887413,32.30037301,Bay of Plenty,12,114.263717,9.672167251,Bay of Plenty-72a,29.01650175,5,GPN807,2022,,,GPN807,EURO V
11819,4.057392052,26.15805427,Bay of Plenty,12,398.8260382,9.829615504,Bay of Plenty-62,98.29615504,12,GPN807,2022,,,GPN807,EURO V
11820,4.471286773,26.41488762,Bay of Plenty,12,517.0857394,14.45573069,Bay of Plenty-40,115.6458455,9,GPN807,2022,,,GPN807,EURO V
11821,3.27827729,26.01662919,Bay of Plenty,12,121.1351006,18.47542014,Bay of Plenty-22,36.95084029,2,GPN807,2022,,,GPN807,EURO V
11822,3.007564345,30.05758347,Bay of Plenty,12,199.2318119,9.463367747,Bay of Plenty-72b,66.24357423,8,GPN807,2022,,,GPN807,EURO V
11823,0.811156129,23.38774786,Bay of Plenty,12,14.66045612,9.036765911,Bay of Plenty-59,18.07353182,2,GPN807,2022,,,GPN807,EURO V
11824,3.781234022,22.78226282,Bay of Plenty,12,446.7578906,11.81513463,Bay of Plenty-1,118.1513463,11,GPN807,2022,,,GPN807,EURO V
11825,0.555320302,35.28333912,Bay of Plenty,12,19.52280003,11.71864235,Bay of Plenty-71,35.15592706,3,GPN807,2022,,,GPN807,EURO V
11826,8.861395465,27.94726295,Bay of Plenty,12,289.2710014,16.32197788,Bay of Plenty-712b,32.64395575,2,GPN807,2022,,,GPN807,EURO V
11827,2.03287026,28.29354382,Bay of Plenty,12,191.6118404,13.46525679,Bay of Plenty-55,94.2567975,8,GPN807,2022,,,GPN807,EURO V
11828,1.514003552,27.75888695,Bay of Plenty,12,145.9389431,16.06545582,Bay of Plenty-21,96.39273492,6,GPN807,2022,,,GPN807,EURO V
11829,1.679766478,31.40261665,Bay of Plenty,12,19.86881365,11.82831894,Bay of Plenty-51,11.82831894,1,GPN807,2022,,,GPN807,EURO V
11830,3.196741983,14.69615614,Bay of Plenty,12,304.5597288,8.661083133,Bay of Plenty-20,95.27191446,12,GPN807,2022,,,GPN807,EURO V
11831,4.370046473,28.99289701,Bay of Plenty,9,395.0585971,11.30018295,Bay of Plenty-60,90.40146359,11,GPN807,2022,,,GPN807,EURO V
11832,5.337967645,24.62911492,Bay of Plenty,9,1150.759125,15.39857223,Bay of Plenty-5,215.5800112,17,GPN807,2022,,,GPN807,EURO V
11833,4.404019656,34.50543419,Bay of Plenty,9,395.8203883,22.46926781,Bay of Plenty-CT,89.87707122,6,GPN807,2022,,,GPN807,EURO V
11834,7.516879229,27.05581789,Bay of Plenty,9,1908.507857,21.15802537,Bay of Plenty-2W,253.8963044,15,GPN807,2022,,,GPN807,EURO V
11835,2.541548644,30.62345787,Bay of Plenty,9,74.50157024,7.328363598,Bay of Plenty-70,29.31345439,5,GPN807,2022,,,GPN807,EURO V
11836,24.287545,28.84989729,Bay of Plenty,9,1018.340753,20.9642587,Bay of Plenty-710a,41.92851739,2,GPN807,2022,,,GPN807,EURO V
11837,9.213829464,29.36944996,Bay of Plenty,9,1117.523909,24.25753403,Bay of Plenty-2B,121.2876701,6,GPN807,2022,,,GPN807,EURO V
11838,31.66465124,24.64445109,Bay of Plenty,9,707.5245401,22.34430232,Bay of Plenty-711a,22.34430232,2,GPN807,2022,,,GPN807,EURO V
11839,0.342398133,13.76379532,Bay of Plenty,9,3.819903394,11.15632076,Bay of Plenty-803b,11.15632076,1,GPN807,2022,,,GPN807,EURO V
11840,2.336072154,28.96743272,Bay of Plenty,9,229.6269106,9.829615504,Bay of Plenty-62,98.29615504,13,GPN807,2022,,,GPN807,EURO V
11841,1.271094388,28.20158124,Bay of Plenty,9,247.4529464,14.97516016,Bay of Plenty-40,194.6770821,16,GPN807,2022,,,GPN807,EURO V
11842,2.902877801,32.70537638,Bay of Plenty,9,87.26541777,30.06169179,Bay of Plenty-22,30.06169179,1,GPN807,2022,,,GPN807,EURO V
11843,7.081442361,24.910822,Bay of Plenty,9,429.2020709,8.658487696,Bay of Plenty-72b,60.60941387,8,GPN807,2022,,,GPN807,EURO V
11844,2.212314428,24.70102076,Bay of Plenty,9,161.2221322,9.10935908,Bay of Plenty-59,72.87487264,10,GPN807,2022,,,GPN807,EURO V
11845,4.153329187,23.22072248,Bay of Plenty,9,605.8782703,11.22136452,Bay of Plenty-1,145.8777388,17,GPN807,2022,,,GPN807,EURO V
11846,0.998343499,25.71050254,Bay of Plenty,9,20.97638897,10.50559701,Bay of Plenty-71,21.01119402,2,GPN807,2022,,,GPN807,EURO V
11847,9.42116694,23.90220539,Bay of Plenty,9,99.39489284,10.55016788,Bay of Plenty-902b,10.55016788,1,GPN807,2022,,,GPN807,EURO V
11848,5.836769295,22.90720458,Bay of Plenty,9,401.4464651,13.75577635,Bay of Plenty-55,68.77888174,7,GPN807,2022,,,GPN807,EURO V
11849,1.374069197,30.81443457,Bay of Plenty,9,445.6878113,18.01978678,Bay of Plenty-21,324.3561621,20,GPN807,2022,,,GPN807,EURO V
11850,0.418859917,39.16058318,Bay of Plenty,9,184.7638572,24.50618532,Bay of Plenty-20,441.1113357,18,GPN807,2022,,,GPN807,EURO V
11851,2.248372442,30.26484234,Bay of Plenty,7,465.8548409,11.51091519,Bay of Plenty-60,207.1964734,22,GRT798,2022,,,GRT798,EURO V
11852,6.705442153,23.99630917,Bay of Plenty,7,1865.033041,15.45206779,Bay of Plenty-5,278.1372203,23,GRT798,2022,,,GRT798,EURO V
11853,5.129142735,31.40724679,Bay of Plenty,7,460.9923269,22.46926781,Bay of Plenty-CT,89.87707122,5,GRT798,2022,,,GRT798,EURO V
11854,7.481875549,26.32290889,Bay of Plenty,7,2288.005382,20.38709293,Bay of Plenty-2W,305.806394,18,GRT798,2022,,,GRT798,EURO V
11855,1.042291887,32.06522412,Bay of Plenty,7,22.94930844,7.33937352,Bay of Plenty-70,22.01812056,3,GRT798,2022,,,GRT798,EURO V
11856,8.734345493,30.43804655,Bay of Plenty,7,191.7858636,21.95766858,Bay of Plenty-710a,21.95766858,1,GRT798,2022,,,GRT798,EURO V
11857,14.88579765,28.14273464,Bay of Plenty,7,2528.922978,24.2697583,Bay of Plenty-2B,169.8883081,11,GRT798,2022,,,GRT798,EURO V
11858,2.19529906,29.31313005,Bay of Plenty,7,119.5321438,9.074856511,Bay of Plenty-72a,54.44913907,8,GRT798,2022,,,GRT798,EURO V
11859,9.84257934,36.10051912,Bay of Plenty,7,493.9965915,25.09487475,Bay of Plenty-20S,50.1897495,2,GRT798,2022,,,GRT798,EURO V
11860,3.084295053,24.25404082,Bay of Plenty,7,517.4332215,9.868461934,Bay of Plenty-62,167.7638529,20,GRT798,2022,,,GRT798,EURO V
11861,5.401430496,26.13472128,Bay of Plenty,7,893.7697559,15.04264399,Bay of Plenty-40,165.4690839,16,GRT798,2022,,,GRT798,EURO V
11862,9.609284193,25.11655632,Bay of Plenty,7,1638.445736,11.36710222,Bay of Plenty-22,170.5065333,17,GRT798,2022,,,GRT798,EURO V
11863,3.8709035,29.06319482,Bay of Plenty,7,138.8760154,8.969224847,Bay of Plenty-72b,35.87689939,7,GRT798,2022,,,GRT798,EURO V
11864,1.355704843,21.65074929,Bay of Plenty,7,209.4511632,9.088008148,Bay of Plenty-59,154.4961385,19,GRT798,2022,,,GRT798,EURO V
11865,5.459869047,23.73594869,Bay of Plenty,7,869.6915973,11.37771398,Bay of Plenty-1,159.2879957,18,GRT798,2022,,,GRT798,EURO V
11866,2.258113601,27.65082301,Bay of Plenty,7,411.505718,10.71966384,Bay of Plenty-71,182.2342852,20,GRT798,2022,,,GRT798,EURO V
11867,5.026110203,15.58157459,Bay of Plenty,7,54.14592103,10.77292754,Bay of Plenty-802c,10.77292754,1,GRT798,2022,,,GRT798,EURO V
11868,4.396086708,23.57714711,Bay of Plenty,7,1558.479351,13.13019085,Bay of Plenty-55,354.5151529,32,GRT798,2022,,,GRT798,EURO V
11869,1.205343105,30.28597074,Bay of Plenty,7,304.0561126,18.01834985,Bay of Plenty-21,252.256898,18,GRT798,2022,,,GRT798,EURO V
11870,1.547095391,40.66176356,Bay of Plenty,7,259.4065896,23.95332857,Bay of Plenty-20,167.6733,7,GRT798,2022,,,GRT798,EURO V
11871,1.392803849,32.11419618,Bay of Plenty,3,31.17347197,11.19090531,Bay of Plenty-60,22.38181062,2,GRT798,2022,,,GRT798,EURO V
11872,2.263338321,24.01528141,Bay of Plenty,3,69.70991136,15.39979921,Bay of Plenty-5,30.79959841,2,GRT798,2022,,,GRT798,EURO V
11873,1.772354431,34.55639348,Bay of Plenty,3,160.2778429,22.60804049,Bay of Plenty-CT,90.43216194,4,GRT798,2022,,,GRT798,EURO V
11874,0.426672909,31.06928809,Bay of Plenty,3,6.156872264,7.214979124,Bay of Plenty-70,14.42995825,2,GRT798,2022,,,GRT798,EURO V
11875,5.410116595,30.78139007,Bay of Plenty,3,262.9338023,24.30019739,Bay of Plenty-2B,48.60039477,2,GRT798,2022,,,GRT798,EURO V
11876,2.04783189,27.95471747,Bay of Plenty,3,36.70140692,8.96103999,Bay of Plenty-72a,17.92207998,2,GRT798,2022,,,GRT798,EURO V
11877,1.54812889,27.30763409,Bay of Plenty,3,129.187607,10.43094731,Bay of Plenty-62,83.44757851,8,GRT798,2022,,,GRT798,EURO V
11878,2.136208874,31.84762235,Bay of Plenty,3,37.8340037,8.855408325,Bay of Plenty-72b,17.71081665,3,GRT798,2022,,,GRT798,EURO V
11879,0.053537369,26.80619868,Bay of Plenty,3,1.027714941,9.598108362,Bay of Plenty-59,19.19621672,2,GRT798,2022,,,GRT798,EURO V
11880,4.000782599,22.37225837,Bay of Plenty,3,269.7379094,11.23688107,Bay of Plenty-1,67.42128639,6,GRT798,2022,,,GRT798,EURO V
11881,2.867190872,26.99861157,Bay of Plenty,3,63.69136984,11.10692882,Bay of Plenty-71,22.21385763,2,GRT798,2022,,,GRT798,EURO V
