,Route,Day of Week,Trip Hour,Trip Count,Mean Running Time,Total Actual In-Service KM,Total Passenger KM,Mean Speed,Mean Occupancy,Total CO2 Emissions,Total emissions $value,Total emissions savings
1240,20,Thursday,15:00,228,617.5290409742464,1033.722,2379.228,22.829792353744427,2.2519276970310336,668714.044311386,58.17812185509058,42.1946934923077
1241,20,Thursday,16:00,301,609.9237573385519,1033.812,3251.652,21.634021410763378,2.7117849818839366,685191.2576907706,59.61163941909703,57.666797584615395
1242,20,Thursday,17:00,243,579.1100653798255,803.421,3540.044,19.81184662095742,3.72800269070153,494029.6340859589,42.98057816547843,62.78131878461539
1243,20,Thursday,18:00,199,726.3440353881278,821.4570000000001,2923.615,20.968480313808485,3.3912167311058368,521748.819021077,45.3921472548337,51.849187557692304
1244,20,Thursday,19:00,155,857.8296703296703,1021.95,1919.5819999999999,25.827815977902873,1.825879409966607,650491.0126920345,56.59271810420701,34.043048469230776
1245,20,Thursday,20:00,97,800.3184523809524,626.796,839.7969999999999,23.621280943896394,1.2791902632199608,375603.4332274978,32.677498690792305,14.893476796153847
1246,20,Thursday,21:00,155,833.6165501165501,1021.95,1465.991,23.478485959184102,1.3929691794635044,674476.0843187319,58.679419335729676,25.99878654230769
1247,20,Thursday,22:00,155,794.5769230769231,1021.95,918.49,25.43728294784634,0.8722521465851868,641094.3873146272,55.77521169637255,16.289066884615387
1248,20,Tuesday,06:00,142,900.2957746478874,960.624,514.721,22.721766621720732,0.5308413670836818,632419.0130074358,55.020454131646915,9.128378965384616
1249,20,Tuesday,07:00,219,756.7282388021825,1006.407,2971.379,22.903212788392054,3.6819950128568015,659173.9952395887,57.34813758584421,52.69626372692308
1250,20,Tuesday,08:00,296,576.313851530234,1040.733,3087.74,23.250629666595067,2.937622162906409,670218.755543059,58.309031732246126,54.75988130769231
1251,20,Tuesday,09:00,225,798.9184708249497,1008.63,1478.579,23.39947007855409,1.3639340397226623,648872.4577156517,56.4519038212617,26.22202988076923
1252,20,Tuesday,10:00,154,934.5403171390014,1001.52,1603.6190000000001,23.17303407980399,1.5282245558899843,687834.3160409711,59.84158549556448,28.439566188461537
1253,20,Tuesday,11:00,154,869.4603576248313,1015.164,2177.2290000000003,25.30966766547226,2.0803973362197334,656307.3946433158,57.09874333396847,38.61231891923077
1254,20,Tuesday,12:00,154,867.4208839406208,1008.342,2521.557,25.290964199937346,2.405544182949713,673701.0198563623,58.61198872750353,44.71884356538462
1255,20,Tuesday,13:00,154,882.6658232118759,1042.416,2166.113,24.654841346216507,2.0689687102415273,668198.3573275517,58.133257087497,38.415180934615385
1256,20,Tuesday,14:00,154,904.6442307692307,1021.968,2242.104,25.13571448090674,2.148240279255069,673804.2018701144,58.62096556269996,39.762852092307696
1257,20,Tuesday,15:00,225,588.3937167765929,1026.9270000000001,2032.191,23.9984725785436,2.0046610829624796,644668.4689302429,56.086156796931135,36.04012577307692
1258,20,Tuesday,16:00,296,571.3757015778885,1027.179,3309.969,22.27598379767364,3.045795014625578,656093.2722612129,57.08011468672553,58.70102715
1259,20,Tuesday,17:00,240,579.764655374105,820.413,3778.43,20.7413676864222,4.060947423168492,532068.0240209496,46.28991808982261,67.00900280769231
1260,20,Tuesday,18:00,197,669.973560110664,821.547,2895.217,24.609156124729488,2.9479002119966777,517350.0526070364,45.00945457681217,51.34555995
1261,20,Tuesday,19:00,154,850.6796558704453,1015.146,1659.958,24.722968851596956,1.5923365737449235,649762.8960349754,56.52937195504286,29.43871668461538
1262,20,Tuesday,20:00,98,787.8691666666666,654.066,945.374,22.501854175005796,1.4336577236177486,367800.56335794734,31.99864901214142,16.765844284615387
1263,20,Tuesday,21:00,154,876.9208839406208,1028.772,1389.09,25.781406840378253,1.3330965689603187,652044.5190264268,56.72787315529912,24.634976884615384
1264,20,Tuesday,22:00,148,837.3918918918919,981.072,694.156,24.68774170092685,0.6888124984724222,615810.3960361681,53.575504455146614,12.310589676923078
1265,20,Wednesday,06:00,146,932.7465753424658,987.894,512.742,25.221430212353884,0.5149678000522168,667851.4348836916,58.10307483488116,9.093282161538463
1266,20,Wednesday,07:00,228,780.0956146593132,1054.0529999999999,2943.8230000000003,22.59429216284605,3.0474555567243478,731816.4941893086,63.668034994469856,52.20756866538461
1267,20,Wednesday,08:00,301,626.2895285536381,1033.812,3098.617,22.370725858091127,3.007994585224318,724301.9921956505,63.0142733210216,54.952780719230766
1268,20,Wednesday,09:00,228,705.0850684931507,1011.915,1429.327,26.275736791438,1.5032992189954064,669289.7761350815,58.2282105237521,25.348564603846153
1269,20,Wednesday,10:00,155,839.2885447885446,953.856,1479.56,23.67650268190468,1.4001761068184821,624413.5017122201,54.32397464896316,26.23942753846154
1270,20,Wednesday,11:00,155,786.3876123876123,933.3900000000001,1733.609,23.14594165436292,1.641562385432009,599511.8581434615,52.15753165848115,30.744888842307695
1271,20,Wednesday,12:00,155,827.6258741258741,987.894,2003.699,25.175436438609754,1.8969705079193286,666425.9808852117,57.97906033701342,35.534831111538466
1272,20,Wednesday,13:00,155,855.4017649017649,1028.772,2195.7219999999998,26.130339900319253,2.084867414651307,667499.3288697703,58.07244161167002,38.94028516153846
1273,20,Wednesday,14:00,155,865.9570429570429,1008.324,2566.58,24.961734055455505,2.435683207744187,666725.3320417576,58.00510388763293,45.517309153846156
1274,20,Wednesday,15:00,228,606.8223169524539,1013.3009999999999,2107.744,23.105599190315502,2.023307134971882,703641.4568306988,61.2168067442708,37.380029169230774
1275,20,Wednesday,16:00,301,603.668151574453,1037.214,3175.689,21.951818323461474,2.7144003867474336,686492.3664171621,59.724835878293106,56.319622996153846
1276,20,Wednesday,17:00,243,676.2567486508924,847.458,3867.127,21.82358797187566,3.955395402272037,574202.7070395532,49.95563551244113,68.58200998846154
1277,20,Wednesday,18:00,199,651.1246860730594,818.1089999999999,2980.388,24.355709195492736,3.046554078294972,500566.6818489496,43.54930132085861,52.85603487692308
1278,20,Wednesday,19:00,155,856.4950882450883,1015.1279999999999,2247.054,24.330475086872283,2.136294012775564,649914.880093256,56.54259456811327,39.850638438461544
1279,20,Wednesday,20:00,97,783.2325680272108,654.048,1002.536,26.230059693003724,1.528823574983866,386323.05736408907,33.61010599067575,17.779590369230768
1280,20,Wednesday,21:00,155,791.4022644022644,1042.3980000000001,1259.3980000000001,22.69709473107772,1.197079113766721,620582.1359263562,53.99064582559299,22.334939146153847
1281,20,Wednesday,22:00,155,800.5715118215119,1035.576,857.123,26.95349429679338,0.8141537475258209,659221.0300280517,57.352229612440496,15.200746742307693
1282,21,Friday,06:00,210,885.0571428571428,1110.453804527939,2489.584268648182,24.37933682525304,2.1735968652770223,933692.6208723052,81.23125801589055,44.15181947206449
1283,21,Friday,07:00,500,925.4511904761904,2916.531838255914,16068.776398289636,18.520534355609488,4.750229937985096,2652624.540461173,230.77833502012206,284.97356912505194
1284,21,Friday,08:00,716,970.5496118721461,3665.9068824833194,27591.118941869005,16.9431474810382,6.30649632997116,2017060.434431152,175.48425779551022,489.317882465223
1285,21,Friday,09:00,903,735.8582482993197,3531.511913615539,24069.974599313053,17.503373364335637,6.026891816708683,2705503.0602343986,235.37876624039268,426.87174183627883
1286,21,Friday,10:00,721,808.1168099647266,2996.2743041593385,16696.739096787867,18.171636090628002,5.405270667589252,2340327.829701728,203.60852118405037,296.11024605880334
1287,21,Friday,11:00,675,781.9638024013024,2638.7650037832036,15188.128470937814,15.983722256871886,4.930624392131432,2345065.3869859395,204.02068866777674,269.3556168442087
1288,21,Friday,12:00,652,841.1084540803955,2765.752049216808,16007.909992359666,16.969698319036855,5.214874234668933,2411583.522115699,209.80776642406582,283.8941268260401
1289,21,Friday,13:00,796,851.8187728937729,2976.527263759351,15819.369601308244,17.311202734152673,4.830756190444273,2338523.9405867076,203.45158283104357,280.5504355062782
1290,21,Friday,14:00,796,832.8554945054946,2869.5157751688025,14495.65021810604,17.48370781902634,4.279597797129411,1985942.317135509,172.7769815907893,257.0747813680268
1291,21,Friday,15:00,796,830.707260338403,3067.934830970168,19108.12208091695,16.895563764061315,4.403533105931837,2476999.833789679,215.4989855397021,338.8751958273387
1292,21,Friday,16:00,558,978.7935231435232,2656.605939025371,14632.126511650604,16.56376670430424,4.476516780215305,2143072.0176986,186.44726553977821,259.4951359431575
1293,21,Friday,17:00,460,1016.8879960317462,1774.2331527598333,10198.486287056445,15.30056242025438,4.508717287113216,1417615.6905142453,123.33256507473934,180.86623180622027
1294,21,Friday,18:00,240,1101.9388939778767,1668.4742422744127,9694.90153275649,16.557898696582914,4.641788069777678,825890.355066092,71.85246089075001,171.93534987515451
1295,21,Friday,19:00,240,1176.3140206242801,1870.5059999999999,6586.286,21.819866848455575,3.2962388596106194,860114.1979088085,74.82993521806634,116.80524902307691
1296,21,Friday,20:00,198,1190.943923054503,1527.175,5009.255,20.551757296772564,3.1619031240340627,635211.448891234,55.263396053537356,88.83721078846155
1297,21,Friday,21:00,156,1227.8774429223745,1218.006,4633.543,20.44360789102882,2.931466597001081,252192.8718975332,21.940779855085385,82.17410297307693
1298,21,Friday,22:00,150,1092.4063492063494,1153.634,3630.018,18.567669259934974,2.7638597586875586,250544.35705288057,21.79735906360061,64.37697306923077
1299,21,Friday,23:00,150,973.3704761904761,1106.245,2537.213,22.43954671378603,2.09789345222398,476271.3967837346,41.43561152018491,44.99649670384616
1300,21,Monday,06:00,189,823.436507936508,989.3659015490371,2113.3189704788365,22.294171269941536,1.9759062424515337,822421.1443685591,71.55063956006464,37.47889912645351
1301,21,Monday,07:00,446,889.7908073990751,2451.6499194516978,15744.744534472942,21.478858596012103,5.270154733561771,2268535.2323460337,197.36256521410493,279.22698864790283
1302,21,Monday,08:00,660,1017.7408783711415,3385.8364079191574,26274.506860603713,17.75501082425037,6.54026241274579,1823592.1133125531,158.65251385819212,465.96827359324504
1303,21,Monday,09:00,825,769.3982764554194,3238.560314523519,20242.031368654192,18.897338845036096,6.112414444050115,2415709.32740801,210.16671148449686,358.9846409264019
1304,21,Monday,10:00,660,899.1810794851777,2718.0413685094036,14544.609606850283,19.4216988022992,5.349489663479666,2047600.1840169542,178.14121600947502,257.94305729687176
1305,21,Monday,11:00,616,894.6501577126578,2396.6129859165503,13162.26490673552,19.219699289581403,4.909586900349823,2057081.505792774,178.96609100397134,233.42770571137495
1306,21,Monday,12:00,594,806.5745398165519,2402.112816735881,13372.613747665582,16.745109018051213,4.832328525870029,2055690.8415337137,178.8451032134331,237.15816150186922
1307,21,Monday,13:00,727,836.6028552643937,2779.5341381660683,14706.333343014749,17.46459301964024,4.610482935931362,2132310.2201748653,185.5109891552133,260.8111655563116
1308,21,Monday,14:00,727,895.309101155255,2656.5696566407205,14511.313823838287,19.55334673415302,4.794484675952601,1766547.6550803287,153.68964599198858,257.3525693912244
1309,21,Monday,15:00,728,896.6744655930771,2978.1118870853784,16722.317817619267,17.674130954908396,4.115974418253762,2459366.7903519883,213.96491076062298,296.56387483477863
1310,21,Monday,16:00,512,1063.1432186432187,2469.8125433326136,13884.1812439344,16.775833247290755,4.637072927293575,1988787.9349783948,173.02455034312035,246.2306142914674
1311,21,Monday,17:00,423,1057.3384926134927,1639.2642618205057,10842.558597242547,16.40500176334276,5.360112157297834,1331571.435744671,115.84671490978639,192.28860650725147
1312,21,Monday,18:00,232,1039.6704975859113,1617.266798349467,8020.689178889683,19.680386583431957,5.357786646131376,774641.8890105928,67.39384434392157,142.2438377071551
1313,21,Monday,19:00,230,1239.6266604661341,1774.6619999999998,5164.0289999999995,20.848452838936343,2.9606497249660277,784953.7523209567,68.29097645192321,91.58206815000001
1314,21,Monday,20:00,193,1198.469298245614,1493.917,4127.568,20.761177573353784,2.5558184556260586,604549.5217808228,52.59580839493159,73.20083095384616
1315,21,Monday,21:00,156,1204.2067813765182,1185.82,2791.2770000000005,22.033980180160583,1.6075492487843437,243874.1655187881,21.217052400134563,49.50222402692309
1316,21,Monday,22:00,130,1228.992266992267,1010.759,1803.806,22.910305245437822,1.975906158615859,254022.0676129294,22.09991988232486,31.989805638461537
1317,21,Monday,23:00,130,984.3835164835165,914.912,986.508,24.823746461185547,1.3020991609711519,398293.67645557324,34.651549851634876,17.495339953846155
1318,21,Saturday,07:00,156,1128.3461538461538,1185.821,1264.688,22.318321724444104,1.0282486497245151,201428.97783747275,17.52432107186013,22.428755261538463
