Date,Route,Route Variant,Direction,Trip Number,Actual Vehicle Type,Vehicle Number,Vehicle Emissions Standard,Start Minute (Sched),Actual Running Time,Actual In-Service KM,Passenger km,Scheduled In-Service km,Cancelled Trips,Sched Running Time per Trip
02-Jan-2022,14,14_5,Inbound,7260,Unknown,3050,Unknown,13:50,"1,347",14.623,78.203,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7280,Unknown,2632,Unknown,14:20,"1,284",14.623,99.946,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7300,LV,1459,EURO3,14:50,"2,561",14.623,47.047,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7320,LV,2479,EURO3,15:20,"2,701",14.623,88.822,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7340,Unknown,2641,Unknown,15:50,"2,702",14.623,84.353,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7360,LV,2165,EURO4,16:20,0,14.623,51.139,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7380,Unknown,1641,Unknown,16:50,"2,717",14.623,123.836,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7400,Unknown,2632,Unknown,17:20,"2,378",14.623,104.198,14.623,0,"3,300"
02-Jan-2022,14,14_5,Inbound,7420,Unknown,3048,Unknown,17:50,"2,434",14.623,51.629,14.623,0,"2,820"
02-Jan-2022,14,14_5,Inbound,7440,Unknown,3029,Unknown,18:20,951,14.623,29.843,14.623,0,"2,820"
02-Jan-2022,14,14_5,Inbound,7460,Unknown,1641,Unknown,18:50,"2,431",14.623,70.756,14.623,0,"2,580"
02-Jan-2022,14,14_5,Inbound,7480,Unknown,2528,Unknown,19:20,"2,133",14.623,21.516,14.623,0,"2,580"
02-Jan-2022,14,14_5,Inbound,7500,Unknown,2632,Unknown,20:20,"1,498",14.623,15.856,14.623,0,"2,580"
02-Jan-2022,14,14_5,Inbound,7520,Unknown,3029,Unknown,21:20,738,14.623,2.458,14.623,0,"2,460"
02-Jan-2022,14,14_5,Inbound,7540,Unknown,1641,Unknown,22:20,"2,120",14.623,10.079,14.623,0,"2,460"
02-Jan-2022,17,17_1,Inbound,7000,Unknown,3816,Unknown,08:33,621,6.704,11.092,6.704,0,"1,380"
02-Jan-2022,17,17_1,Inbound,7020,Unknown,Unknown,Unknown,09:33,0,0.000,0.000,6.704,1,"1,500"
02-Jan-2022,17,17_1,Inbound,7040,Unknown,3791,Unknown,10:33,"1,143",6.704,40.926,6.704,0,"1,500"
02-Jan-2022,17,17_1,Inbound,7060,MV,3166,EURO6,11:33,"1,144",6.704,40.383,6.704,0,"1,500"
02-Jan-2022,17,17_1,Inbound,7080,MV,3166,EURO6,12:33,"1,325",6.704,8.834,6.704,0,"1,500"
02-Jan-2022,17,17_1,Inbound,7100,MV,3012,EURO6,13:33,"1,169",6.704,4.876,6.704,0,"1,500"
02-Jan-2022,17,17_1,Inbound,7120,MV,3179,EURO6,14:33,"1,182",6.704,17.691,6.704,0,"1,380"
02-Jan-2022,17,17_1,Inbound,7140,LV,3423,EURO6,15:33,"1,154",6.704,2.965,6.704,0,"1,260"
02-Jan-2022,17,17_1,Inbound,7160,LV,3423,EURO6,16:33,29,6.704,2.261,6.704,0,"1,260"
02-Jan-2022,17,17_1,Inbound,7180,LV,3454,EURO6,17:33,385,6.704,0.000,6.704,0,"1,260"
02-Jan-2022,17,17_1,Inbound,7200,LV,3454,EURO6,18:33,957,6.704,0.000,6.704,0,"1,260"
02-Jan-2022,17,17_1,Inbound,7220,MV,3004,EURO6,19:33,"1,118",6.704,0.000,6.704,0,"1,140"
02-Jan-2022,17,17_1,Inbound,7240,MV,3004,EURO6,20:33,724,6.704,2.273,6.704,0,"1,140"
02-Jan-2022,17,17_2,Outbound,7010,Unknown,3816,Unknown,09:03,"1,221",6.919,5.623,6.919,0,"1,260"
02-Jan-2022,17,17_2,Outbound,7030,Unknown,3791,Unknown,10:03,"1,078",6.919,5.223,6.919,0,"1,380"
02-Jan-2022,17,17_2,Outbound,7050,Unknown,3791,Unknown,11:03,"1,347",6.919,2.875,6.919,0,"1,500"
02-Jan-2022,17,17_2,Outbound,7070,MV,3166,EURO6,12:03,"1,414",6.919,13.149,6.919,0,"1,500"
02-Jan-2022,17,17_2,Outbound,7090,MV,3012,EURO6,13:03,"1,515",6.919,10.829,6.919,0,"1,620"
02-Jan-2022,17,17_2,Outbound,7110,MV,3179,EURO6,14:03,"1,661",6.919,38.860,6.919,0,"1,620"
02-Jan-2022,17,17_2,Outbound,7130,MV,3111,EURO6,15:03,"1,465",6.919,43.986,6.919,0,"1,620"
02-Jan-2022,17,17_2,Outbound,7150,LV,3423,EURO6,16:03,"1,294",6.919,9.353,6.919,0,"1,620"
02-Jan-2022,17,17_2,Outbound,7170,LV,3454,EURO6,17:03,348,6.919,30.848,6.919,0,"1,620"
02-Jan-2022,17,17_2,Outbound,7190,LV,3454,EURO6,18:03,"1,138",6.919,17.459,6.919,0,"1,380"
02-Jan-2022,17,17_2,Outbound,7210,MV,3004,EURO6,19:03,"1,128",6.919,17.156,6.919,0,"1,380"
02-Jan-2022,17,17_2,Outbound,7230,MV,3004,EURO6,20:03,500,6.919,9.791,6.919,0,"1,380"
02-Jan-2022,17,17_2,Outbound,7250,MV,3004,EURO6,21:03,464,6.919,10.159,6.919,0,"1,380"
02-Jan-2022,17,17_5,Inbound,7260,MV,3004,EURO6,21:30,334,3.036,0.000,3.036,0,420
02-Jan-2022,18,18_1,Inbound,7000,LV,2204,EURO5,06:38,"1,053",15.116,50.141,15.116,0,"2,940"
02-Jan-2022,18,18_1,Inbound,7020,LV,2483,EURO3,07:38,"2,442",15.116,30.144,15.116,0,"3,000"
02-Jan-2022,18,18_1,Inbound,7040,LV,2204,EURO5,08:38,"2,285",15.116,32.051,15.116,0,"3,000"
02-Jan-2022,18,18_1,Inbound,7060,LV,2483,EURO3,09:38,"1,021",15.116,48.220,15.116,0,"3,120"
02-Jan-2022,18,18_1,Inbound,7080,LV,2204,EURO5,10:38,"2,741",15.116,44.329,15.116,0,"3,120"
02-Jan-2022,18,18_1,Inbound,7100,Unknown,Unknown,Unknown,11:38,0,0.000,0.000,15.116,0,"3,420"
02-Jan-2022,18,18_1,Inbound,7120,LV,2204,EURO5,12:38,"2,706",15.116,44.335,15.116,0,"3,420"
02-Jan-2022,18,18_1,Inbound,7140,Unknown,3041,Unknown,13:38,"2,718",15.116,27.606,15.116,0,"3,120"
02-Jan-2022,18,18_1,Inbound,7160,LV,1452,EURO3,14:38,662,15.116,12.804,15.116,1,"3,120"
02-Jan-2022,18,18_1,Inbound,7180,LV,2160,EURO4,15:38,0,15.116,62.554,15.116,0,"2,940"
02-Jan-2022,18,18_1,Inbound,7200,LV,2479,EURO3,16:38,"2,567",15.116,30.379,15.116,0,"2,940"
02-Jan-2022,18,18_1,Inbound,7220,LV,2160,EURO4,17:38,0,15.116,46.301,15.116,0,"2,940"
02-Jan-2022,18,18_1,Inbound,7240,LV,1428,EURO3,18:23,"2,694",15.116,59.682,15.116,0,"2,820"
02-Jan-2022,18,18_1,Inbound,7260,Unknown,3048,Unknown,19:23,"2,129",15.116,35.899,15.116,0,"2,820"
02-Jan-2022,18,18_2,Outbound,7010,Unknown,2066,Unknown,06:45,"2,001",15.098,19.856,15.098,0,"2,760"
02-Jan-2022,18,18_2,Outbound,7030,LV,2204,EURO5,07:45,"2,029",15.098,34.225,15.098,0,"2,760"
02-Jan-2022,18,18_2,Outbound,7050,LV,2483,EURO3,08:40,"2,611",15.098,20.558,15.098,0,"3,000"
02-Jan-2022,18,18_2,Outbound,7070,LV,2204,EURO5,09:40,"1,409",15.098,34.324,15.098,0,"3,000"
02-Jan-2022,18,18_2,Outbound,7090,Unknown,Unknown,Unknown,10:40,0,0.000,0.000,15.098,1,"3,000"
02-Jan-2022,18,18_2,Outbound,7110,LV,2204,EURO5,11:40,"2,537",15.098,48.950,15.098,0,"3,240"
02-Jan-2022,18,18_2,Outbound,7130,Unknown,3041,Unknown,12:40,644,15.098,77.997,15.098,0,"3,240"
02-Jan-2022,18,18_2,Outbound,7150,LV,1452,EURO3,13:40,"2,155",15.098,54.906,15.098,0,"3,000"
02-Jan-2022,18,18_2,Outbound,7170,Unknown,3048,Unknown,14:40,"2,044",15.098,31.035,15.098,0,"3,120"
02-Jan-2022,18,18_2,Outbound,7190,Unknown,Unknown,Unknown,15:40,0,0.000,0.000,15.098,1,"3,000"
02-Jan-2022,18,18_2,Outbound,7210,LV,2160,EURO4,16:40,0,15.098,57.741,15.098,0,"3,060"
02-Jan-2022,18,18_2,Outbound,7230,LV,2479,EURO3,17:40,"2,298",15.098,16.449,15.098,0,"2,940"
02-Jan-2022,18,18_2,Outbound,7250,LV,2160,EURO4,18:45,0,15.098,0.000,15.098,0,"2,820"
02-Jan-2022,18,18_2,Outbound,7270,LV,1428,EURO3,20:00,"2,467",15.098,12.112,15.098,0,"2,820"
02-Jan-2022,19,19_1,Outbound,7010,Unknown,3791,Unknown,08:22,984,8.604,6.083,8.604,0,"1,200"
02-Jan-2022,19,19_1,Outbound,7030,Unknown,3791,Unknown,08:49,946,8.604,0.000,8.604,0,"1,200"
02-Jan-2022,19,19_1,Outbound,7050,Unknown,3791,Unknown,09:20,955,8.604,7.698,8.604,0,"1,200"
02-Jan-2022,19,19_1,Outbound,7070,Unknown,Unknown,Unknown,09:50,0,0.000,0.000,8.604,1,"1,200"
02-Jan-2022,19,19_1,Outbound,7090,LV,3432,EURO6,10:20,0,8.604,0.000,8.604,1,"1,320"
02-Jan-2022,19,19_1,Outbound,7110,LV,3432,EURO6,10:48,"1,013",8.604,9.478,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7130,LV,3432,EURO6,11:18,"1,153",8.604,1.858,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7150,LV,3432,EURO6,11:48,"1,234",8.604,13.090,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7170,LV,3432,EURO6,12:18,"1,039",8.604,17.208,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7190,LV,3432,EURO6,12:48,"1,114",8.604,33.274,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7210,LV,3432,EURO6,13:15,"1,705",8.604,0.000,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7230,LV,3432,EURO6,13:42,386,8.604,0.529,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7250,LV,3432,EURO6,14:10,969,8.604,18.267,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7270,LV,3432,EURO6,14:40,"1,020",8.604,5.544,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7290,MV,3190,EURO6,15:10,903,8.604,19.979,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7310,MV,3190,EURO6,15:40,956,8.604,0.000,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7330,MV,3190,EURO6,16:08,888,8.604,2.305,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7350,MV,3190,EURO6,16:38,850,8.604,9.331,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7370,LV,3432,EURO6,17:08,"1,088",8.604,23.158,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7390,MV,3190,EURO6,17:38,937,8.604,8.972,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7410,MV,3190,EURO6,18:08,890,8.604,0.913,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7430,MV,3012,EURO6,19:07,573,8.604,18.295,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7450,Unknown,3791,Unknown,20:07,806,8.604,0.000,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7470,LV,3432,EURO6,21:04,956,8.604,0.000,8.604,0,"1,320"
02-Jan-2022,19,19_1,Outbound,7490,LV,3444,EURO6,22:00,0,8.604,0.000,8.604,0,"1,320"
02-Jan-2022,20,20_1,Outbound,7010,Unknown,3049,Unknown,08:30,497,6.804,0.000,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7030,Unknown,3049,Unknown,09:30,840,6.804,0.000,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7050,Unknown,3045,Unknown,10:30,221,6.804,6.804,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7070,Unknown,3049,Unknown,11:30,"1,155",6.804,11.733,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7090,Unknown,3049,Unknown,12:30,"1,015",6.804,7.835,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7110,LV,3312,EURO6,13:30,472,6.804,2.708,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7130,MV,4195,EURO5,14:30,0,6.804,14.239,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7150,Unknown,3049,Unknown,15:30,930,6.804,3.130,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7170,LV,3312,EURO6,16:30,548,6.804,2.125,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7190,Unknown,3049,Unknown,17:30,216,6.804,11.408,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7210,MV,4195,EURO5,18:30,0,6.804,4.133,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7230,Unknown,3049,Unknown,19:30,263,6.804,16.316,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7250,Unknown,3049,Unknown,20:30,182,6.804,0.000,6.804,0,"1,200"
02-Jan-2022,20,20_1,Outbound,7270,Unknown,3049,Unknown,21:30,921,6.804,1.703,6.804,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7000,Unknown,3049,Unknown,08:05,243,6.822,6.822,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7020,Unknown,3049,Unknown,09:05,619,6.822,8.735,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7040,MV,4192,EURO5,10:05,0,6.822,0.926,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7060,Unknown,3049,Unknown,11:05,253,6.822,11.587,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7080,Unknown,3049,Unknown,12:05,"1,140",6.822,20.055,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7100,LV,3312,EURO6,13:05,311,6.822,5.580,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7120,Unknown,3049,Unknown,14:05,622,6.822,13.500,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7140,Unknown,3029,Unknown,15:05,139,6.822,6.750,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7160,Unknown,3029,Unknown,16:05,107,6.822,6.822,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7180,LV,3312,EURO6,17:05,392,6.822,4.122,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7200,LV,3312,EURO6,18:05,545,6.822,6.750,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7220,Unknown,3049,Unknown,19:05,451,6.822,0.000,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7240,Unknown,3049,Unknown,20:05,61,6.822,6.607,6.822,0,"1,200"
02-Jan-2022,20,20_2,Inbound,7260,Unknown,3049,Unknown,21:05,"1,280",6.822,7.306,6.822,0,"1,200"
02-Jan-2022,21,21_1,Inbound,7000,LV,2206,EURO5,08:02,"1,183",7.778,21.250,7.778,0,"1,380"
02-Jan-2022,21,21_1,Inbound,7020,LV,2487,EURO3,09:02,752,7.778,9.319,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7040,LV,2485,EURO3,10:02,"1,269",7.778,13.306,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7060,LV,2206,EURO5,11:02,"1,337",7.778,29.957,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7080,LV,2455,EURO3,12:02,"1,222",7.778,27.070,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7100,LV,1461,EURO3,13:02,660,7.778,21.760,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7120,LV,2458,EURO3,14:02,"1,261",7.778,15.556,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7140,Unknown,2078,Unknown,15:02,"1,169",7.778,10.616,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7160,Unknown,2078,Unknown,16:02,"1,142",7.778,11.286,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7180,Unknown,2082,Unknown,17:02,"1,215",7.778,11.956,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7200,Unknown,1673,Unknown,18:02,653,7.778,18.307,7.778,0,"1,560"
02-Jan-2022,21,21_1,Inbound,7220,Unknown,2064,Unknown,19:02,"1,249",7.778,10.376,7.778,0,"1,500"
02-Jan-2022,21,21_1,Inbound,7240,Unknown,2064,Unknown,20:02,"1,127",7.778,7.778,7.778,0,"1,500"
02-Jan-2022,21,21_1,Inbound,7260,Unknown,2078,Unknown,21:02,"1,119",7.778,2.385,7.778,0,"1,500"
02-Jan-2022,21,21_2,Outbound,7010,LV,2487,EURO3,08:30,456,8.136,0.000,8.136,0,"1,320"
02-Jan-2022,21,21_2,Outbound,7030,LV,2485,EURO3,09:30,517,8.136,3.573,8.136,0,"1,500"
02-Jan-2022,21,21_2,Outbound,7050,LV,2206,EURO5,10:30,"1,444",8.136,26.007,8.136,0,"1,500"
02-Jan-2022,21,21_2,Outbound,7070,LV,2214,EURO5,11:30,"1,185",8.136,16.178,8.136,0,"1,680"
02-Jan-2022,21,21_2,Outbound,7090,LV,1461,EURO3,12:30,"1,249",8.136,15.860,8.136,0,"1,680"
02-Jan-2022,21,21_2,Outbound,7110,Unknown,3048,Unknown,13:30,722,8.136,31.026,8.136,0,"1,680"
02-Jan-2022,21,21_2,Outbound,7130,Unknown,2078,Unknown,14:30,"1,351",8.136,22.600,8.136,0,"1,680"
02-Jan-2022,21,21_2,Outbound,7150,Unknown,2078,Unknown,15:30,"1,304",8.136,9.873,8.136,0,"1,680"
02-Jan-2022,21,21_2,Outbound,7170,Unknown,2082,Unknown,16:30,"1,377",8.136,23.694,8.136,0,"1,560"
02-Jan-2022,21,21_2,Outbound,7190,Unknown,1673,Unknown,17:30,"1,428",8.136,28.264,8.136,0,"1,560"
02-Jan-2022,21,21_2,Outbound,7210,Unknown,2064,Unknown,18:30,"1,336",8.136,17.958,8.136,0,"1,380"
02-Jan-2022,21,21_2,Outbound,7230,Unknown,2064,Unknown,19:30,"1,181",8.136,11.891,8.136,0,"1,380"
02-Jan-2022,21,21_2,Outbound,7250,Unknown,2078,Unknown,20:30,"1,043",8.136,4.537,8.136,0,"1,380"
02-Jan-2022,21,21_2,Outbound,7270,Unknown,2078,Unknown,21:30,"1,155",8.136,55.039,8.136,0,"1,380"
02-Jan-2022,22,22_5,Inbound,7000,Unknown,3041,Unknown,08:02,"1,105",7.929,18.305,7.929,0,"1,380"
02-Jan-2022,22,22_5,Inbound,7020,Unknown,3041,Unknown,09:02,"1,324",7.929,27.627,7.929,0,"1,380"
02-Jan-2022,22,22_5,Inbound,7040,Unknown,3041,Unknown,10:02,"1,067",7.929,34.750,7.929,0,"1,380"
02-Jan-2022,22,22_5,Inbound,7060,Unknown,2082,Unknown,11:02,"1,259",7.929,11.090,7.929,0,"1,380"
02-Jan-2022,22,22_5,Inbound,7080,Unknown,2082,Unknown,12:02,"1,099",7.929,4.402,7.929,0,"1,380"
02-Jan-2022,22,22_5,Inbound,7100,Unknown,2062,Unknown,13:02,"1,202",7.929,40.067,7.929,0,"1,500"
02-Jan-2022,22,22_5,Inbound,7120,Unknown,2062,Unknown,14:02,"1,189",7.929,16.212,7.929,0,"1,500"
02-Jan-2022,22,22_5,Inbound,7140,Unknown,3041,Unknown,15:02,"1,026",7.929,6.092,7.929,0,"1,500"
02-Jan-2022,22,22_5,Inbound,7160,Unknown,2528,Unknown,16:02,855,7.929,7.054,7.929,0,"1,500"
02-Jan-2022,22,22_5,Inbound,7180,MV,4198,EURO5,17:02,0,7.929,0.000,7.929,0,"1,500"
02-Jan-2022,22,22_5,Inbound,7200,Unknown,2528,Unknown,18:02,"1,129",7.929,17.615,7.929,0,"1,500"
02-Jan-2022,22,22_5,Inbound,7220,LV,2458,EURO3,19:02,843,7.929,0.000,7.929,0,"1,500"
02-Jan-2022,22,22_5,Inbound,7240,LV,2458,EURO3,20:02,"1,067",7.929,3.736,7.929,0,"1,380"
02-Jan-2022,22,22_5,Inbound,7260,LV,2458,EURO3,21:02,793,7.929,13.004,7.929,0,"1,380"
02-Jan-2022,22,22_6,Outbound,7010,Unknown,3041,Unknown,08:30,"1,344",8.001,0.000,8.001,0,"1,380"
02-Jan-2022,22,22_6,Outbound,7030,Unknown,3041,Unknown,09:30,"1,344",8.001,24.021,8.001,0,"1,380"
02-Jan-2022,22,22_6,Outbound,7050,Unknown,3041,Unknown,10:30,"1,207",8.001,13.088,8.001,0,"1,380"
02-Jan-2022,22,22_6,Outbound,7070,Unknown,2082,Unknown,11:30,"1,107",8.001,6.873,8.001,0,"1,380"
02-Jan-2022,22,22_6,Outbound,7090,Unknown,2082,Unknown,12:30,"1,316",8.001,23.017,8.001,0,"1,500"
02-Jan-2022,22,22_6,Outbound,7110,Unknown,2062,Unknown,13:30,419,8.001,21.956,8.001,0,"1,500"
02-Jan-2022,22,22_6,Outbound,7130,Unknown,2062,Unknown,14:30,"1,260",8.001,44.467,8.001,0,"1,620"
02-Jan-2022,22,22_6,Outbound,7150,Unknown,2066,Unknown,15:30,"1,353",8.001,56.351,8.001,0,"1,620"
02-Jan-2022,22,22_6,Outbound,7170,Unknown,2528,Unknown,16:30,"1,197",8.001,64.483,8.001,0,"1,620"
02-Jan-2022,22,22_6,Outbound,7190,Unknown,2528,Unknown,17:30,983,8.001,38.810,8.001,0,"1,500"
02-Jan-2022,22,22_6,Outbound,7210,Unknown,2528,Unknown,18:30,961,8.001,33.325,8.001,0,"1,500"
02-Jan-2022,22,22_6,Outbound,7230,LV,2458,EURO3,19:30,"1,117",8.001,18.781,8.001,0,"1,380"
02-Jan-2022,22,22_6,Outbound,7250,LV,2458,EURO3,20:30,"1,138",8.001,12.963,8.001,0,"1,380"
02-Jan-2022,22,22_6,Outbound,7270,LV,2458,EURO3,21:30,970,8.001,0.000,8.001,0,"1,380"
02-Jan-2022,23,23_1,Inbound,7000,Unknown,3917,Unknown,08:07,"1,780",9.107,53.251,9.107,0,"1,980"
02-Jan-2022,23,23_1,Inbound,7020,Unknown,3917,Unknown,09:22,"1,817",9.107,42.461,9.107,0,"1,980"
02-Jan-2022,23,23_1,Inbound,7040,MV,3166,EURO6,10:20,"1,211",9.107,54.769,9.107,0,"2,160"
02-Jan-2022,23,23_1,Inbound,7060,Unknown,Unknown,Unknown,11:20,0,0.000,0.000,9.107,1,"2,160"
02-Jan-2022,23,23_1,Inbound,7080,MV,3012,EURO6,12:20,693,9.107,38.792,9.107,0,"2,160"
02-Jan-2022,23,23_1,Inbound,7100,LV,3454,EURO6,13:20,671,9.107,52.665,9.107,0,"2,160"
02-Jan-2022,23,23_1,Inbound,7120,LV,3446,EURO6,14:20,"1,927",9.107,76.128,9.107,0,"2,160"
02-Jan-2022,23,23_1,Inbound,7140,MV,3188,EURO6,15:20,"1,728",9.107,39.164,9.107,0,"2,160"
02-Jan-2022,23,23_1,Inbound,7160,MV,3012,EURO6,16:20,"1,638",9.107,36.370,9.107,0,"2,160"
02-Jan-2022,23,23_1,Inbound,7180,Unknown,3791,Unknown,17:20,"1,575",9.107,26.329,9.107,0,"2,040"
02-Jan-2022,23,23_1,Inbound,7200,LV,3448,EURO6,18:20,0,9.107,28.280,9.107,0,"2,040"
02-Jan-2022,23,23_1,Inbound,7220,LV,3420,EURO6,19:20,"1,557",9.107,20.020,9.107,0,"1,980"
02-Jan-2022,23,23_1,Inbound,7240,MV,3166,EURO6,20:20,"1,546",9.107,7.823,9.107,0,"1,980"
02-Jan-2022,23,23_1,Inbound,7260,DD,3522,EURO6,21:17,"1,767",9.107,14.429,9.107,0,"1,980"
02-Jan-2022,23,23_2,Outbound,7010,Unknown,3917,Unknown,08:46,"1,711",9.242,76.672,9.242,0,"1,740"
02-Jan-2022,23,23_2,Outbound,7030,LV,3432,EURO6,09:35,"1,789",9.242,126.734,9.242,0,"2,100"
02-Jan-2022,23,23_2,Outbound,7050,LV,3447,EURO6,10:35,0,9.242,4.955,9.242,1,"2,100"
02-Jan-2022,23,23_2,Outbound,7070,MV,3012,EURO6,11:35,"1,845",9.242,33.933,9.242,0,"2,220"
02-Jan-2022,23,23_2,Outbound,7090,LV,3454,EURO6,12:35,0,9.242,76.842,9.242,0,"2,220"
02-Jan-2022,23,23_2,Outbound,7110,LV,3446,EURO6,13:35,"2,157",9.242,37.521,9.242,0,"2,220"
02-Jan-2022,23,23_2,Outbound,7130,MV,3166,EURO6,14:35,"1,877",9.242,46.584,9.242,0,"2,220"
02-Jan-2022,23,23_2,Outbound,7150,MV,3012,EURO6,15:35,"1,538",9.242,25.014,9.242,0,"2,220"
02-Jan-2022,23,23_2,Outbound,7170,Unknown,3791,Unknown,16:35,"2,506",9.242,75.023,9.242,0,"2,220"
02-Jan-2022,23,23_2,Outbound,7190,LV,3448,EURO6,17:35,389,9.242,51.628,9.242,0,"2,100"
02-Jan-2022,23,23_2,Outbound,7210,LV,3412,EURO6,18:35,"1,779",9.242,21.203,9.242,0,"1,980"
02-Jan-2022,23,23_2,Outbound,7230,MV,3166,EURO6,19:40,"1,702",9.242,43.598,9.242,0,"1,980"
02-Jan-2022,23,23_2,Outbound,7250,DD,3522,EURO6,20:40,"1,824",9.242,5.227,9.242,0,"1,980"
02-Jan-2022,23,23_2,Outbound,7270,DD,3522,EURO6,21:55,"1,746",9.242,31.857,9.242,0,"1,740"
02-Jan-2022,24,24_1,Inbound,7000,Unknown,Unknown,Unknown,08:45,0,0.000,0.000,30.099,1,"4,740"
02-Jan-2022,24,24_1,Inbound,7020,MV,3188,EURO6,09:45,"4,240",30.099,190.178,30.099,0,"4,740"
02-Jan-2022,24,24_1,Inbound,7040,Unknown,3835,Unknown,10:45,"2,696",30.099,422.467,30.099,0,"4,740"
02-Jan-2022,24,24_1,Inbound,7060,Unknown,3816,Unknown,11:45,"4,722",30.099,199.597,30.099,0,"5,100"
02-Jan-2022,24,24_1,Inbound,7080,MV,3188,EURO6,12:45,"4,064",30.099,301.317,30.099,0,"4,860"
02-Jan-2022,24,24_1,Inbound,7100,MV,3006,EURO6,13:45,"3,250",30.099,209.497,30.099,0,"4,860"
02-Jan-2022,24,24_1,Inbound,7120,Unknown,3791,Unknown,14:45,"4,449",30.099,264.840,30.099,0,"5,040"
02-Jan-2022,24,24_1,Inbound,7140,MV,3108,EURO6,15:45,"4,782",30.099,154.852,30.099,0,"4,860"
02-Jan-2022,24,24_1,Inbound,7160,Unknown,3835,Unknown,16:45,"3,335",30.099,219.019,30.099,0,"4,860"
02-Jan-2022,24,24_1,Inbound,7180,MV,3166,EURO6,17:45,"3,892",30.099,30.347,30.099,0,"4,560"
02-Jan-2022,24,24_1,Inbound,7200,MV,3108,EURO6,18:45,"4,505",30.099,83.059,30.099,0,"4,320"
02-Jan-2022,24,24_1,Inbound,7220,LV,3412,EURO6,19:45,"4,018",30.099,27.891,30.099,0,"4,320"
02-Jan-2022,24,24_1,Inbound,7240,Unknown,3791,Unknown,20:45,"3,117",30.099,135.814,30.099,0,"4,320"
02-Jan-2022,24,24_1,Inbound,7260,MV,3190,EURO6,21:45,"3,105",30.099,11.868,30.099,0,"4,320"
