Date,Route,Route Variant,Direction,Trip Number,Actual Vehicle Type,Vehicle Number,Vehicle Emissions Standard,Start Minute (Sched),Day,Actual Running Time,Actual In-Service KM,Passenger km,Scheduled In-Service km,Cancelled Trips,Sched Running Time per Trip
23-Jan-2022,110,110_1,Inbound,7260,LV,3303,EURO6,13:31,Sunday,"4,002",30.879,306.674,30.879,0,"4,140"
23-Jan-2022,110,110_1,Inbound,7280,LV,3306,EURO6,14:01,Sunday,"3,948",30.879,260.806,30.879,0,"4,140"
23-Jan-2022,110,110_1,Inbound,7300,Unknown,3871,Unknown,14:31,Sunday,"3,615",30.879,216.988,30.879,0,"3,960"
23-Jan-2022,110,110_1,Inbound,7320,LV,3324,EURO6,15:01,Sunday,"3,822",30.879,391.861,30.879,0,"3,960"
23-Jan-2022,110,110_1,Inbound,7340,Unknown,Unknown,Unknown,15:31,Sunday,0,0.000,0.000,30.879,1,"3,960"
23-Jan-2022,110,110_1,Inbound,7360,LV,3303,EURO6,16:05,Sunday,"3,989",30.879,485.388,30.879,0,"3,780"
23-Jan-2022,110,110_1,Inbound,7380,LV,3306,EURO6,16:35,Sunday,"4,345",30.879,283.759,30.879,0,"3,780"
23-Jan-2022,110,110_1,Inbound,7400,LV,3308,EURO6,17:05,Sunday,"1,133",30.879,179.434,30.879,0,"3,780"
23-Jan-2022,110,110_1,Inbound,7420,Unknown,3871,Unknown,17:35,Sunday,"3,537",30.879,118.277,30.879,0,"3,720"
23-Jan-2022,110,110_1,Inbound,7440,LV,3327,EURO6,18:05,Sunday,"3,458",30.879,257.630,30.879,0,"3,720"
23-Jan-2022,110,110_1,Inbound,7460,Unknown,Unknown,Unknown,18:35,Sunday,0,0.000,0.000,30.879,1,"3,720"
23-Jan-2022,110,110_1,Inbound,7480,LV,3308,EURO6,19:35,Sunday,957,30.879,147.586,30.879,0,"3,720"
23-Jan-2022,110,110_1,Inbound,7500,LV,3327,EURO6,20:35,Sunday,"3,574",30.879,136.325,30.879,0,"3,720"
23-Jan-2022,110,110_3,Outbound,7010,Unknown,3871,Unknown,08:10,Sunday,"2,227",30.647,488.876,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7030,LV,3310,EURO6,09:10,Sunday,"2,669",30.647,234.812,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7050,LV,3303,EURO6,09:40,Sunday,"3,437",30.647,50.168,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7070,LV,3306,EURO6,10:10,Sunday,"3,414",30.647,360.361,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7090,Unknown,3871,Unknown,10:40,Sunday,"3,756",30.647,526.358,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7110,LV,3324,EURO6,11:10,Sunday,"3,945",30.647,257.875,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7130,Unknown,3861,Unknown,11:40,Sunday,"1,482",30.647,456.478,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7150,LV,3303,EURO6,12:10,Sunday,"4,002",30.647,354.232,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7170,LV,3306,EURO6,12:42,Sunday,"3,717",30.647,456.954,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7190,Unknown,3871,Unknown,13:12,Sunday,"3,544",30.647,460.193,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7210,LV,3324,EURO6,13:42,Sunday,"3,674",30.647,571.574,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7230,LV,3310,EURO6,14:12,Sunday,"3,766",30.647,271.220,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7250,LV,3303,EURO6,14:42,Sunday,"3,028",30.647,586.768,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7270,LV,3306,EURO6,15:12,Sunday,"3,736",30.647,512.112,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7290,LV,3308,EURO6,15:40,Sunday,"1,197",30.647,322.555,30.647,0,"4,140"
23-Jan-2022,110,110_3,Outbound,7310,Unknown,3871,Unknown,16:10,Sunday,"3,715",30.647,359.746,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7330,LV,3327,EURO6,16:40,Sunday,"3,615",30.647,199.000,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7350,Unknown,Unknown,Unknown,17:10,Sunday,0,0.000,0.000,30.647,1,"4,020"
23-Jan-2022,110,110_3,Outbound,7370,LV,3303,EURO6,17:40,Sunday,930,30.647,398.252,30.647,0,"4,020"
23-Jan-2022,110,110_3,Outbound,7390,LV,3308,EURO6,18:10,Sunday,"2,025",30.647,158.121,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7410,Unknown,3871,Unknown,18:40,Sunday,"3,502",30.647,174.723,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7430,LV,3327,EURO6,19:10,Sunday,"3,464",30.647,250.931,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7450,Unknown,Unknown,Unknown,19:40,Sunday,0,0.000,0.000,30.647,1,"3,780"
23-Jan-2022,110,110_3,Outbound,7470,LV,3324,EURO6,20:10,Sunday,"3,520",30.647,140.458,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7490,LV,3308,EURO6,21:10,Sunday,640,30.647,100.326,30.647,0,"3,780"
23-Jan-2022,110,110_3,Outbound,7510,LV,3327,EURO6,22:10,Sunday,"3,429",30.647,56.613,30.647,0,"3,780"
23-Jan-2022,120,120_1,Outbound,7010,MV,3175,EURO6,08:28,Sunday,"1,288",13.381,4.060,13.381,0,"1,500"
23-Jan-2022,120,120_1,Outbound,7030,MV,3175,EURO6,09:29,Sunday,"1,392",13.381,45.721,13.381,0,"1,500"
23-Jan-2022,120,120_1,Outbound,7050,MV,3169,EURO6,09:59,Sunday,"1,429",13.381,93.426,13.381,0,"1,500"
23-Jan-2022,120,120_1,Outbound,7070,MV,3193,EURO6,10:29,Sunday,"1,247",13.381,30.677,13.381,0,"1,500"
23-Jan-2022,120,120_1,Outbound,7090,MV,3169,EURO6,10:57,Sunday,"1,626",13.381,70.629,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7110,MV,3193,EURO6,11:27,Sunday,"1,470",13.381,57.692,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7130,MV,3169,EURO6,11:57,Sunday,"1,509",13.381,49.862,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7150,MV,3193,EURO6,12:27,Sunday,"1,469",13.381,54.023,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7170,MV,3169,EURO6,12:57,Sunday,"1,285",13.381,43.201,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7190,MV,3193,EURO6,13:27,Sunday,"1,505",13.381,94.785,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7210,MV,3169,EURO6,13:58,Sunday,"1,416",13.381,28.057,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7230,MV,3193,EURO6,14:28,Sunday,"1,049",13.381,25.315,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7250,MV,3169,EURO6,14:58,Sunday,"1,336",13.381,63.235,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7270,MV,3193,EURO6,15:28,Sunday,"1,113",13.381,11.170,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7290,MV,3169,EURO6,15:58,Sunday,"1,371",13.381,80.297,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7310,MV,3193,EURO6,16:28,Sunday,"1,678",13.381,89.581,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7330,MV,3169,EURO6,16:58,Sunday,"1,290",13.381,72.179,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7350,MV,3193,EURO6,17:28,Sunday,"1,617",13.381,85.538,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7370,MV,3131,EURO6,17:58,Sunday,"1,443",13.381,68.419,13.381,0,"1,620"
23-Jan-2022,120,120_1,Outbound,7390,MV,3193,EURO6,18:29,Sunday,"1,645",13.381,73.904,13.381,0,"1,560"
23-Jan-2022,120,120_1,Outbound,7410,MV,3131,EURO6,18:59,Sunday,"1,232",13.381,10.801,13.381,0,"1,560"
23-Jan-2022,120,120_1,Outbound,7430,MV,3138,EURO6,19:29,Sunday,655,13.381,25.795,13.381,0,"1,560"
23-Jan-2022,120,120_1,Outbound,7450,MV,3138,EURO6,20:29,Sunday,"1,091",13.381,11.380,13.381,0,"1,560"
23-Jan-2022,120,120_1,Outbound,7470,MV,3138,EURO6,21:29,Sunday,472,13.381,0.000,13.381,0,"1,560"
23-Jan-2022,120,120_2,Inbound,7000,MV,3175,EURO6,07:55,Sunday,"1,691",13.837,89.418,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7020,MV,3175,EURO6,08:55,Sunday,"1,651",13.837,72.184,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7040,MV,3169,EURO6,09:25,Sunday,"1,727",13.837,110.418,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7060,MV,3175,EURO6,09:56,Sunday,"1,599",13.837,72.329,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7080,MV,3169,EURO6,10:26,Sunday,"1,561",13.837,76.265,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7100,MV,3193,EURO6,10:56,Sunday,"1,433",13.837,31.002,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7120,MV,3169,EURO6,11:26,Sunday,"1,728",13.837,92.160,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7140,MV,3193,EURO6,11:56,Sunday,991,13.837,53.207,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7160,MV,3169,EURO6,12:26,Sunday,"1,779",13.837,104.230,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7180,MV,3193,EURO6,12:56,Sunday,"1,669",13.837,100.356,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7200,MV,3169,EURO6,13:26,Sunday,"1,702",13.837,50.436,13.837,0,"1,740"
23-Jan-2022,120,120_2,Inbound,7220,MV,3193,EURO6,13:56,Sunday,"1,413",13.837,18.287,13.837,0,"1,680"
23-Jan-2022,120,120_2,Inbound,7240,MV,3169,EURO6,14:27,Sunday,"1,573",13.837,42.791,13.837,0,"1,680"
23-Jan-2022,120,120_2,Inbound,7260,MV,3193,EURO6,14:57,Sunday,"1,528",13.837,2.970,13.837,0,"1,680"
23-Jan-2022,120,120_2,Inbound,7280,MV,3169,EURO6,15:27,Sunday,"1,404",13.837,7.127,13.837,0,"1,680"
23-Jan-2022,120,120_2,Inbound,7300,MV,3193,EURO6,15:57,Sunday,"1,110",13.837,34.405,13.837,0,"1,680"
23-Jan-2022,120,120_2,Inbound,7320,MV,3169,EURO6,16:27,Sunday,"1,520",13.837,54.680,13.837,0,"1,620"
23-Jan-2022,120,120_2,Inbound,7340,MV,3193,EURO6,16:57,Sunday,"1,187",13.837,27.637,13.837,0,"1,620"
23-Jan-2022,120,120_2,Inbound,7360,MV,3169,EURO6,17:27,Sunday,"1,363",13.837,11.088,13.837,0,"1,620"
23-Jan-2022,120,120_2,Inbound,7380,MV,3193,EURO6,17:57,Sunday,"1,473",13.837,11.512,13.837,0,"1,620"
23-Jan-2022,120,120_2,Inbound,7400,MV,3131,EURO6,18:27,Sunday,"1,280",13.837,9.093,13.837,0,"1,620"
23-Jan-2022,120,120_2,Inbound,7420,MV,3193,EURO6,18:57,Sunday,"1,422",13.837,38.366,13.837,0,"1,620"
23-Jan-2022,120,120_2,Inbound,7440,MV,3138,EURO6,19:57,Sunday,"1,336",13.837,14.334,13.837,0,"1,620"
23-Jan-2022,120,120_2,Inbound,7460,MV,3138,EURO6,20:57,Sunday,523,13.837,7.061,13.837,0,"1,620"
23-Jan-2022,130,130_1,Inbound,7000,MV,3158,EURO6,07:00,Sunday,"1,379",17.644,64.225,17.644,0,"2,160"
23-Jan-2022,130,130_1,Inbound,7020,MV,3125,EURO6,08:00,Sunday,"2,078",17.644,76.422,17.644,0,"2,160"
23-Jan-2022,130,130_1,Inbound,7040,MV,3158,EURO6,08:30,Sunday,709,17.644,56.654,17.644,0,"2,520"
23-Jan-2022,130,130_1,Inbound,7060,Unknown,3861,Unknown,09:00,Sunday,506,17.644,136.651,17.644,0,"2,520"
23-Jan-2022,130,130_1,Inbound,7080,MV,3125,EURO6,09:30,Sunday,"2,275",17.644,195.277,17.644,0,"2,520"
23-Jan-2022,130,130_1,Inbound,7100,MV,3109,EURO6,10:00,Sunday,"2,140",17.644,116.708,17.644,0,"2,520"
23-Jan-2022,130,130_1,Inbound,7120,LV,3311,EURO6,10:30,Sunday,0,17.644,129.027,17.644,0,"2,520"
23-Jan-2022,130,130_1,Inbound,7140,MV,3125,EURO6,11:00,Sunday,"2,156",17.644,91.206,17.644,0,"2,520"
23-Jan-2022,130,130_1,Inbound,7160,MV,3109,EURO6,11:30,Sunday,"2,404",17.644,192.171,17.644,0,"2,520"
23-Jan-2022,130,130_1,Inbound,7180,Unknown,3775,Unknown,12:00,Sunday,"2,374",17.644,56.778,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7200,MV,3173,EURO6,12:30,Sunday,"1,465",17.644,129.352,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7220,MV,3125,EURO6,13:00,Sunday,"2,515",17.644,119.274,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7240,MV,3109,EURO6,13:30,Sunday,"2,377",17.644,153.508,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7260,MV,3173,EURO6,14:00,Sunday,974,17.644,98.566,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7280,MV,3125,EURO6,14:30,Sunday,"2,536",17.644,98.017,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7300,MV,3109,EURO6,15:00,Sunday,"2,470",17.644,135.432,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7320,LV,3327,EURO6,15:30,Sunday,"2,246",17.644,70.951,17.644,0,"2,400"
23-Jan-2022,130,130_1,Inbound,7340,MV,3137,EURO6,16:00,Sunday,"1,131",17.644,61.105,17.644,0,"2,340"
23-Jan-2022,130,130_1,Inbound,7360,MV,3109,EURO6,16:30,Sunday,"2,117",17.644,64.531,17.644,0,"2,340"
23-Jan-2022,130,130_1,Inbound,7380,Unknown,3751,Unknown,17:00,Sunday,"2,016",17.644,88.844,17.644,0,"2,220"
23-Jan-2022,130,130_1,Inbound,7400,MV,3137,EURO6,17:30,Sunday,624,17.644,77.481,17.644,0,"2,220"
23-Jan-2022,130,130_1,Inbound,7420,MV,3109,EURO6,18:00,Sunday,"2,051",17.644,32.885,17.644,0,"2,220"
23-Jan-2022,130,130_1,Inbound,7440,LV,3324,EURO6,18:30,Sunday,"1,951",17.644,2.617,17.644,0,"2,100"
23-Jan-2022,130,130_1,Inbound,7460,LV,3306,EURO6,19:00,Sunday,"2,024",17.644,25.101,17.644,0,"2,100"
23-Jan-2022,130,130_1,Inbound,7480,MV,3135,EURO6,19:30,Sunday,"1,960",17.644,36.607,17.644,0,"2,100"
23-Jan-2022,130,130_1,Inbound,7500,MV,3109,EURO6,20:00,Sunday,234,17.644,0.000,17.644,0,"2,100"
23-Jan-2022,130,130_1,Inbound,7520,MV,3193,EURO6,20:30,Sunday,875,17.644,28.164,17.644,0,"2,100"
23-Jan-2022,130,130_1,Inbound,7540,LV,3306,EURO6,21:30,Sunday,"2,229",17.644,53.982,17.644,0,"2,100"
23-Jan-2022,130,130_3,Outbound,7010,MV,3158,EURO6,07:45,Sunday,419,16.774,68.507,16.774,0,"2,400"
23-Jan-2022,130,130_3,Outbound,7030,MV,3125,EURO6,08:45,Sunday,"1,949",16.774,50.527,16.774,0,"2,400"
23-Jan-2022,130,130_3,Outbound,7050,MV,3158,EURO6,09:15,Sunday,"2,388",16.774,87.776,16.774,0,"2,400"
23-Jan-2022,130,130_3,Outbound,7070,Unknown,3861,Unknown,09:45,Sunday,715,16.774,50.954,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7090,MV,3125,EURO6,10:15,Sunday,"2,061",16.774,103.557,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7110,MV,3109,EURO6,10:45,Sunday,"2,601",16.774,163.832,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7130,Unknown,3775,Unknown,11:15,Sunday,"2,640",16.774,29.353,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7150,LV,3310,EURO6,11:45,Sunday,"2,164",16.774,112.941,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7170,MV,3125,EURO6,12:15,Sunday,"1,618",16.774,38.915,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7190,MV,3109,EURO6,12:45,Sunday,"2,556",16.774,148.116,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7210,MV,3173,EURO6,13:15,Sunday,"1,134",16.774,123.320,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7230,MV,3125,EURO6,13:45,Sunday,"2,082",16.774,76.887,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7250,MV,3109,EURO6,14:15,Sunday,"2,239",16.774,195.664,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7270,LV,3327,EURO6,14:45,Sunday,"2,144",16.774,85.840,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7290,MV,3137,EURO6,15:15,Sunday,907,16.774,114.873,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7310,MV,3109,EURO6,15:45,Sunday,"2,033",16.774,45.444,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7330,Unknown,3751,Unknown,16:15,Sunday,"2,145",16.774,138.741,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7350,MV,3137,EURO6,16:45,Sunday,"1,118",16.774,119.584,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7370,MV,3109,EURO6,17:15,Sunday,"2,072",16.774,85.967,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7390,LV,3324,EURO6,17:45,Sunday,"1,961",16.774,58.688,16.774,0,"2,520"
23-Jan-2022,130,130_3,Outbound,7410,LV,3306,EURO6,18:15,Sunday,"2,238",16.774,101.699,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7430,MV,3135,EURO6,18:45,Sunday,"2,045",16.774,34.404,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7450,MV,3109,EURO6,19:15,Sunday,608,16.774,82.239,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7470,MV,3193,EURO6,19:45,Sunday,"2,485",16.774,93.063,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7490,LV,3306,EURO6,20:15,Sunday,"1,953",16.774,40.090,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7510,MV,3109,EURO6,20:45,Sunday,835,16.774,6.617,16.774,0,"2,580"
23-Jan-2022,130,130_3,Outbound,7530,MV,3193,EURO6,21:15,Sunday,"1,753",16.774,35.097,16.774,0,"2,340"
23-Jan-2022,130,130_3,Outbound,7550,LV,3306,EURO6,22:15,Sunday,"1,945",16.774,44.210,16.774,0,"2,340"
23-Jan-2022,150,150_1,Inbound,7000,MV,3193,EURO6,08:00,Sunday,471,11.130,18.321,11.130,0,"1,440"
23-Jan-2022,150,150_2,Inbound,7020,MV,3138,EURO6,08:36,Sunday,"1,114",19.678,22.251,19.678,0,"2,880"
23-Jan-2022,150,150_2,Inbound,7040,MV,3193,EURO6,09:36,Sunday,"1,793",19.678,79.685,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7060,MV,3138,EURO6,10:36,Sunday,"1,653",19.678,74.626,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7080,MV,3158,EURO6,11:36,Sunday,"2,398",19.678,20.988,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7100,MV,3138,EURO6,12:36,Sunday,"1,528",19.678,35.211,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7120,MV,3158,EURO6,13:36,Sunday,"2,548",19.678,62.420,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7140,MV,3138,EURO6,14:36,Sunday,117,19.678,44.032,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7160,MV,3158,EURO6,15:36,Sunday,"2,157",19.678,7.044,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7180,MV,3138,EURO6,16:36,Sunday,822,19.678,56.417,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7200,MV,3158,EURO6,17:36,Sunday,"1,730",19.678,30.051,19.678,0,"2,580"
23-Jan-2022,150,150_2,Inbound,7220,MV,3138,EURO6,18:38,Sunday,"1,044",19.678,21.142,19.678,0,"2,460"
23-Jan-2022,150,150_3,Outbound,7010,MV,3193,EURO6,08:30,Sunday,"1,805",18.925,32.080,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7030,MV,3138,EURO6,09:30,Sunday,"2,519",18.925,48.036,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7050,MV,3158,EURO6,10:30,Sunday,"2,692",18.925,48.311,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7070,MV,3138,EURO6,11:30,Sunday,"1,156",18.925,86.828,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7090,MV,3158,EURO6,12:30,Sunday,"2,608",18.925,76.770,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7110,MV,3138,EURO6,13:30,Sunday,568,18.925,17.976,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7130,MV,3158,EURO6,14:30,Sunday,"2,546",18.925,118.741,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7150,MV,3138,EURO6,15:30,Sunday,633,18.925,14.286,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7170,MV,3158,EURO6,16:30,Sunday,"2,519",18.925,60.404,18.925,0,"2,820"
23-Jan-2022,150,150_3,Outbound,7190,MV,3138,EURO6,17:30,Sunday,"1,399",18.925,27.302,18.925,0,"2,760"
23-Jan-2022,150,150_3,Outbound,7210,MV,3158,EURO6,18:30,Sunday,0,18.925,12.936,18.925,0,"2,760"
23-Jan-2022,160,160_1,Inbound,7000,MV,3115,EURO6,07:23,Sunday,"1,685",16.912,116.579,16.912,0,"1,860"
23-Jan-2022,160,160_1,Inbound,7020,MV,3161,EURO6,08:23,Sunday,"1,805",16.912,139.368,16.912,0,"1,860"
23-Jan-2022,160,160_1,Inbound,7180,MV,3173,EURO6,16:23,Sunday,417,16.912,94.483,16.912,0,"1,860"
23-Jan-2022,160,160_1,Inbound,7200,MV,3125,EURO6,17:23,Sunday,"1,732",16.912,12.753,16.912,0,"1,860"
23-Jan-2022,160,160_1,Inbound,7220,MV,3173,EURO6,18:23,Sunday,813,16.912,28.736,16.912,0,"1,740"
23-Jan-2022,160,160_1,Inbound,7240,MV,3169,EURO6,18:57,Sunday,"1,566",16.912,16.670,16.912,0,"1,740"
23-Jan-2022,160,160_1,Inbound,7260,MV,3137,EURO6,19:57,Sunday,"1,490",16.912,0.000,16.912,0,"1,740"
23-Jan-2022,160,160_1,Inbound,7280,MV,3137,EURO6,20:57,Sunday,"1,706",16.912,27.923,16.912,0,"1,740"
23-Jan-2022,160,160_1,Inbound,7300,MV,3137,EURO6,21:57,Sunday,"1,565",16.912,21.976,16.912,0,"1,740"
23-Jan-2022,160,160_1,Inbound,7320,MV,3125,EURO6,22:57,Sunday,"1,496",16.912,0.000,16.912,0,"1,740"
23-Jan-2022,160,160_2,Inbound,7040,MV,3115,EURO6,09:15,Sunday,"1,961",20.168,237.292,20.168,0,"2,400"
23-Jan-2022,160,160_2,Inbound,7060,MV,3161,EURO6,10:15,Sunday,"2,239",20.168,157.390,20.168,0,"2,400"
23-Jan-2022,160,160_2,Inbound,7080,MV,3175,EURO6,11:15,Sunday,"2,096",20.168,166.716,20.168,0,"2,400"
23-Jan-2022,160,160_2,Inbound,7100,MV,3161,EURO6,12:15,Sunday,"1,960",20.168,238.508,20.168,0,"2,400"
23-Jan-2022,160,160_2,Inbound,7120,MV,3120,EURO6,13:15,Sunday,"1,665",20.168,136.887,20.168,0,"2,280"
23-Jan-2022,160,160_2,Inbound,7140,MV,3137,EURO6,14:15,Sunday,"1,045",20.168,93.267,20.168,0,"2,280"
23-Jan-2022,160,160_2,Inbound,7160,MV,3120,EURO6,15:15,Sunday,"1,659",20.168,77.179,20.168,0,"2,280"
23-Jan-2022,160,160_4,Outbound,7010,MV,3115,EURO6,08:00,Sunday,"1,573",17.275,40.860,17.275,0,"1,620"
23-Jan-2022,160,160_4,Outbound,7190,MV,3173,EURO6,17:00,Sunday,786,17.275,156.315,17.275,0,"1,980"
23-Jan-2022,160,160_4,Outbound,7210,MV,3125,EURO6,18:00,Sunday,"2,275",17.275,270.729,17.275,0,"1,980"
23-Jan-2022,160,160_4,Outbound,7230,MV,3169,EURO6,18:25,Sunday,"1,859",17.275,65.068,17.275,0,"1,800"
23-Jan-2022,160,160_4,Outbound,7250,MV,3137,EURO6,19:25,Sunday,"1,808",17.275,105.831,17.275,0,"1,800"
23-Jan-2022,160,160_4,Outbound,7270,MV,3125,EURO6,20:25,Sunday,"1,808",17.275,86.325,17.275,0,"1,800"
23-Jan-2022,160,160_4,Outbound,7290,MV,3135,EURO6,21:25,Sunday,"1,691",17.275,47.632,17.275,0,"1,740"
23-Jan-2022,160,160_4,Outbound,7310,MV,3125,EURO6,22:25,Sunday,"1,574",17.275,30.614,17.275,0,"1,740"
23-Jan-2022,160,160_4,Outbound,7330,MV,3135,EURO6,23:25,Sunday,"1,428",17.275,16.029,17.275,0,"1,740"
23-Jan-2022,160,160_5,Outbound,7030,MV,3161,EURO6,09:00,Sunday,"1,927",20.164,40.328,20.164,0,"2,040"
23-Jan-2022,160,160_5,Outbound,7050,MV,3115,EURO6,10:00,Sunday,"1,975",20.164,59.752,20.164,0,"2,040"
23-Jan-2022,160,160_5,Outbound,7070,MV,3161,EURO6,11:00,Sunday,"1,916",20.164,78.949,20.164,0,"2,040"
23-Jan-2022,160,160_5,Outbound,7090,Unknown,Unknown,Unknown,12:00,Sunday,0,0.000,0.000,20.164,1,"2,040"
23-Jan-2022,160,160_5,Outbound,7110,MV,3161,EURO6,13:00,Sunday,"2,196",20.164,82.019,20.164,0,"2,160"
23-Jan-2022,160,160_5,Outbound,7130,MV,3120,EURO6,14:00,Sunday,"2,051",20.164,188.716,20.164,0,"2,160"
23-Jan-2022,160,160_5,Outbound,7150,MV,3173,EURO6,15:00,Sunday,"1,718",20.164,149.411,20.164,0,"2,160"
23-Jan-2022,160,160_5,Outbound,7170,MV,3120,EURO6,16:00,Sunday,"2,061",20.164,131.144,20.164,0,"2,160"
23-Jan-2022,170,170_1,Outbound,7010,MV,3114,EURO6,07:53,Sunday,"1,649",15.783,130.104,15.783,0,"1,860"
23-Jan-2022,170,170_2,Outbound,7030,MV,3114,EURO6,08:28,Sunday,"3,093",29.039,228.791,29.039,0,"3,480"
23-Jan-2022,170,170_2,Outbound,7050,MV,3114,EURO6,09:28,Sunday,"2,992",29.039,100.264,29.039,0,"3,480"
23-Jan-2022,170,170_2,Outbound,7070,MV,3114,EURO6,10:28,Sunday,"3,037",29.039,239.800,29.039,0,"3,480"
